district_id,district_pop,target,difference,abs_difference,relative_deviation,population_target_ratio,population_floor,population_cap,within_hard_bounds,within_target_tolerance,section_count,municipality_count,municipality_codes,municipality_names,province_count,province_codes,province_names,area_km2,perimeter_km,polsby_popper,centroid_x,centroid_y,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,metric_crs
34,16347,16205.307692307691,141.69230769230853,141.69230769230853,0.008743574042692617,1.0087435740426927,13774.511538461538,24307.96153846154,True,True,14,7,06010 | 06015 | 06045 | 06092 | 06116 | 06121 | 06131,Almendral | Badajoz | Entrín Bajo | Nogales | Salvaleón | Santa Marta | Torre de Miguel Sesmero,1,06,Badajoz,781.985460058797,226.83574625583174,0.1909789727105717,2859796.068748918,1892924.4719072215,2841916.413111469,1868517.7246569693,2881719.653699992,1917939.2124443753,EPSG:3035
35,16758,16205.307692307691,552.6923076923085,552.6923076923085,0.03410563490594255,1.0341056349059425,13774.511538461538,24307.96153846154,True,True,15,9,06009 | 06041 | 06060 | 06082 | 06083 | 06084 | 06094 | 06119 | 06135,Aljucén | Cristina | Guareña | Mengabril | Mirandilla | Mérida | Oliva de Mérida | San Pedro de Mérida | Trujillanos,1,06,Badajoz,821.3269505143193,277.0617733131706,0.13445368781930275,2925241.9373295275,1903188.8044752483,2907595.877200907,1871431.9029277395,2945364.003488945,1929895.6817900485,EPSG:3035
36,16735,16205.307692307691,529.6923076923085,529.6923076923085,0.03268634682843708,1.032686346828437,13774.511538461538,24307.96153846154,True,True,12,5,06005 | 06015 | 06040 | 06126 | 06152,"Albuera, La | Badajoz | Corte de Peleas | Solana de los Barros | Villalba de los Barros",1,06,Badajoz,579.4753920188278,184.85850928526798,0.21309142268366388,2872554.6316691865,1900836.9317346595,2855425.803461372,1875423.990541609,2888002.7774603004,1920865.213421651,EPSG:3035
37,16238,16205.307692307691,32.69230769230853,32.69230769230853,0.002017382718862343,1.0020173827188623,13774.511538461538,24307.96153846154,True,True,14,4,06043 | 06083 | 06145 | 06151,Don Álvaro | Mérida | Valverde de Mérida | Villagonzalo,1,06,Badajoz,178.12826469735785,109.34715168526786,0.18720944311127904,2912352.645259222,1904779.2434157052,2902149.8910333514,1892680.851827512,2922120.0226991693,1913889.6498456646,EPSG:3035
38,16913,16205.307692307691,707.6923076923085,707.6923076923085,0.043670402384783764,1.0436704023847838,13774.511538461538,24307.96153846154,True,True,14,9,06015 | 06031 | 06032 | 06038 | 06046 | 06058 | 06083 | 06090 | 06107,"Badajoz | Carmonita | Carrascalejo, El | Cordobilla de Lácara | Esparragalejo | Garrovilla, La | Mérida | Nava de Santiago, La | Puebla de Obando",1,06,Badajoz,828.689362252884,285.02993907934535,0.1281801182684613,2893667.058887542,1931095.8609907804,2857376.2786060367,1910899.404351678,2915665.466972498,1949089.6530415409,EPSG:3035
39,16242,16205.307692307691,36.69230769230853,36.69230769230853,0.0022642154279937294,1.0022642154279937,13774.511538461538,24307.96153846154,True,True,11,4,06012 | 06025 | 06083 | 06133,Arroyo de San Serván | Calamonte | Mérida | Torremejía,1,06,Badajoz,292.4975801339609,88.21383587332862,0.47234435227866456,2895730.1521839164,1904430.4244227957,2885311.043679951,1893956.6158371519,2905650.535513195,1915093.6851014236,EPSG:3035
40,15510,16205.307692307691,-695.3076923076915,695.3076923076915,-0.04290617034304995,0.95709382965695,13774.511538461538,24307.96153846154,True,True,12,5,06015 | 06115 | 06901 | 06902 | 06903,"Badajoz | Guadiana | Pueblonuevo del Guadiana | Roca de la Sierra, La | Valdelacalzada",1,06,Badajoz,507.02715757893617,130.42124207165554,0.3745798591407029,2874110.763928958,1927055.73636973,2852657.58680229,1911642.2168950052,2892211.2303732736,1942993.65095512,EPSG:3035
41,16424,16205.307692307691,218.69230769230853,218.69230769230853,0.013495103693471802,1.0134951036934718,13774.511538461538,24307.96153846154,True,True,28,24,10011 | 10017 | 10028 | 10029 | 10033 | 10044 | 10048 | 10060 | 10070 | 10075 | 10077 | 10083 | 10085 | 10087 | 10092 | 10109 | 10112 | 10132 | 10134 | 10141 | 10159 | 10200 | 10213 | 10219,"Aldeacentenera | Alía | Berrocalejo | Berzocana | Cabañas del Castillo | Carrascalejo | Castañar de Ibor | Cañamero | Deleitosa | Fresnedoso de Ibor | Garciaz | Garvín | Gordo, El | Guadalupe | Herguijuela | Logrosán | Madrigalejo | Navalvillar de Ibor | Navezuelas | Peraleda de San Román | Robledollano | Valdelacasa de Tajo | Villar del Pedroso | Zorita",1,10,Cáceres,3093.761853787599,446.5763499528903,0.19494194949018906,2996934.804227268,1956210.2459418003,2960937.413195247,1916872.4120163373,3034810.506661984,1999439.89664204,EPSG:3035
42,16129,16205.307692307691,-76.30769230769147,76.30769230769147,-0.004708808604967932,0.9952911913950321,13774.511538461538,24307.96153846154,True,True,19,14,10002 | 10009 | 10020 | 10043 | 10066 | 10073 | 10102 | 10121 | 10153 | 10158 | 10166 | 10201 | 10209 | 10217,Abertura | Alcollarín | Almoharín | Campo Lugar | Conquista de la Sierra | Escurial | Ibahernando | Miajadas | Puerto de Santa Cruz | Robledillo de Trujillo | Santa Cruz de la Sierra | Valdemorales | Villamesías | Zarza de Montánchez,1,10,Cáceres,865.7519445902298,209.40882566601115,0.2480923523774462,2952048.6767365523,1935980.7525980335,2928155.051402798,1919893.023700808,2972993.7879801323,1956284.1510528824,EPSG:3035
43,16009,16205.307692307691,-196.30769230769147,196.30769230769147,-0.012113789878909518,0.9878862101210905,13774.511538461538,24307.96153846154,True,True,23,19,10003 | 10038 | 10039 | 10040 | 10053 | 10071 | 10072 | 10084 | 10100 | 10101 | 10128 | 10142 | 10156 | 10164 | 10171 | 10187 | 10210 | 10215 | 10902,Acebo | Cachorrilla | Cadalso | Calzadilla | Casas de Don Gómez | Descargamaría | Eljas | Gata | Hoyos | Huélaga | Moraleja | Perales del Puerto | Robledillo de Gata | San Martín de Trevejo | Santibáñez el Alto | Torre de Don Miguel | Vegaviana | Villamiel | Villasbuenas de Gata,1,10,Cáceres,888.7933959094828,240.9799673709862,0.19233078337121132,2907704.856113375,2049877.830683846,2889159.74794053,2018869.8838254171,2930496.7169072023,2071692.3349753716,EPSG:3035
