section_id,party,votes
2400401001,PCAS-TC,0
2400401001,PCTE,0
2400401001,PODEMOS - AV,0
2400401001,PP,152
2400401001,PREPAL,1
2400401001,PSOE,56
2400401001,SALF,4
2400401001,U.P.L.,45
2400401001,VOX,52
2400501001,C. Bierzo,0
2400501001,Cs,0
2400501001,ESCAÑOS EN BLANCO,1
2400501001,IU-MS-VQ,0
2400501001,NUEVECYL,0
2400501001,P. ALANTRE,0
2400501001,PACMA,1
2400501001,PCAS-TC,0
2400501001,PCTE,0
2400501001,PODEMOS - AV,1
2400501001,PP,86
2400501001,PREPAL,0
2400501001,PSOE,42
2400501001,SALF,2
2400501001,U.P.L.,22
2400501001,VOX,38
2400601001,C. Bierzo,0
2400601001,Cs,1
2400601001,ESCAÑOS EN BLANCO,0
2400601001,IU-MS-VQ,1
2400601001,NUEVECYL,0
2400601001,P. ALANTRE,14
2400601001,PACMA,0
2400601001,PCAS-TC,0
2400601001,PCTE,0
2400601001,PODEMOS - AV,0
2400601001,PP,92
2400601001,PREPAL,0
2400601001,PSOE,36
2400601001,SALF,5
2400601001,U.P.L.,105
2400601001,VOX,52
2400701001,C. Bierzo,14
2400701001,Cs,0
2400701001,ESCAÑOS EN BLANCO,1
2400701001,IU-MS-VQ,8
2400701001,NUEVECYL,0
2400701001,P. ALANTRE,0
2400701001,PACMA,0
2400701001,PCAS-TC,0
2400701001,PCTE,3
2400701001,PODEMOS - AV,11
2400701001,PP,86
2400701001,PREPAL,0
2400701001,PSOE,216
2400701001,SALF,8
2400701001,U.P.L.,18
2400701001,VOX,78
2400801001,C. Bierzo,1
2400801001,Cs,0
2400801001,ESCAÑOS EN BLANCO,2
2400801001,IU-MS-VQ,5
2400801001,NUEVECYL,0
2400801001,P. ALANTRE,0
2400801001,PACMA,0
2400801001,PCAS-TC,0
2400801001,PCTE,0
2400801001,PODEMOS - AV,4
2400801001,PP,304
2400801001,PREPAL,0
2400801001,PSOE,114
2400801001,SALF,10
2400801001,U.P.L.,101
2400801001,VOX,112
2400801002,C. Bierzo,0
2400801002,Cs,0
2400801002,ESCAÑOS EN BLANCO,0
2400801002,IU-MS-VQ,4
2400801002,NUEVECYL,2
2400801002,P. ALANTRE,1
2400801002,PACMA,1
2400801002,PCAS-TC,0
2400801002,PCTE,0
2400801002,PODEMOS - AV,5
2400801002,PP,247
2400801002,PREPAL,0
2400801002,PSOE,112
2400801002,SALF,1
2400801002,U.P.L.,102
2400801002,VOX,66
2400802001,C. Bierzo,0
2400802001,Cs,2
2400802001,ESCAÑOS EN BLANCO,5
2400802001,IU-MS-VQ,4
2400802001,NUEVECYL,0
2400802001,P. ALANTRE,4
2400802001,PACMA,0
2400802001,PCAS-TC,0
2400802001,PCTE,0
2400802001,PODEMOS - AV,0
2400802001,PP,347
2400802001,PREPAL,1
2400802001,PSOE,168
2400802001,SALF,8
2400802001,U.P.L.,163
2400802001,VOX,135
2400802002,C. Bierzo,0
2400802002,Cs,2
2400802002,ESCAÑOS EN BLANCO,2
2400802002,IU-MS-VQ,7
2400802002,NUEVECYL,0
2400802002,P. ALANTRE,2
2400802002,PACMA,1
2400802002,PCAS-TC,1
2400802002,PCTE,2
2400802002,PODEMOS - AV,5
2400802002,PP,315
2400802002,PREPAL,2
2400802002,PSOE,180
2400802002,SALF,5
2400802002,U.P.L.,156
2400802002,VOX,156
2400802003,C. Bierzo,0
2400802003,Cs,0
2400802003,ESCAÑOS EN BLANCO,1
2400802003,IU-MS-VQ,10
2400802003,NUEVECYL,0
2400802003,P. ALANTRE,0
2400802003,PACMA,2
2400802003,PCAS-TC,0
2400802003,PCTE,0
2400802003,PODEMOS - AV,5
2400802003,PP,320
2400802003,PREPAL,2
2400802003,PSOE,118
2400802003,SALF,8
2400802003,U.P.L.,109
2400802003,VOX,132
2400803001,C. Bierzo,0
2400803001,Cs,0
2400803001,ESCAÑOS EN BLANCO,1
2400803001,IU-MS-VQ,8
2400803001,NUEVECYL,0
2400803001,P. ALANTRE,1
2400803001,PACMA,0
2400803001,PCAS-TC,0
2400803001,PCTE,0
2400803001,PODEMOS - AV,2
2400803001,PP,321
2400803001,PREPAL,0
2400803001,PSOE,207
2400803001,SALF,18
2400803001,U.P.L.,184
2400803001,VOX,182
2400803002,C. Bierzo,1
2400803002,Cs,0
2400803002,ESCAÑOS EN BLANCO,6
2400803002,IU-MS-VQ,12
2400803002,NUEVECYL,0
2400803002,P. ALANTRE,3
2400803002,PACMA,1
2400803002,PCAS-TC,0
2400803002,PCTE,1
2400803002,PODEMOS - AV,7
2400803002,PP,261
2400803002,PREPAL,3
2400803002,PSOE,222
2400803002,SALF,8
2400803002,U.P.L.,177
2400803002,VOX,160
2400901001,C. Bierzo,0
2400901001,Cs,0
2400901001,ESCAÑOS EN BLANCO,0
2400901001,IU-MS-VQ,1
2400901001,NUEVECYL,0
2400901001,P. ALANTRE,0
2400901001,PACMA,0
2400901001,PCAS-TC,0
2400901001,PCTE,1
2400901001,PODEMOS - AV,1
2400901001,PP,41
2400901001,PREPAL,0
2400901001,PSOE,46
2400901001,SALF,0
2400901001,U.P.L.,42
2400901001,VOX,17
2401001001,C. Bierzo,0
2401001001,Cs,0
2401001001,ESCAÑOS EN BLANCO,2
2401001001,IU-MS-VQ,5
2401001001,NUEVECYL,0
2401001001,P. ALANTRE,0
2401001001,PACMA,0
2401001001,PCAS-TC,0
2401001001,PCTE,1
2401001001,PODEMOS - AV,2
2401001001,PP,332
2401001001,PREPAL,0
2401001001,PSOE,202
2401001001,SALF,17
2401001001,U.P.L.,289
2401001001,VOX,193
2401001002,C. Bierzo,0
2401001002,Cs,1
2401001002,ESCAÑOS EN BLANCO,3
2401001002,IU-MS-VQ,7
2401001002,NUEVECYL,0
2401001002,P. ALANTRE,1
2401001002,PACMA,3
2401001002,PCAS-TC,0
2401001002,PCTE,0
2401001002,PODEMOS - AV,2
2401001002,PP,224
2401001002,PREPAL,3
2401001002,PSOE,160
2401001002,SALF,7
2401001002,U.P.L.,174
2401001002,VOX,167
2401001003,C. Bierzo,0
2401001003,Cs,0
2401001003,ESCAÑOS EN BLANCO,1
2401001003,IU-MS-VQ,3
2401001003,NUEVECYL,1
2401001003,P. ALANTRE,1
2401001003,PACMA,1
2401001003,PCAS-TC,0
2401001003,PCTE,0
2401001003,PODEMOS - AV,4
2401001003,PP,294
2401001003,PREPAL,3
2401001003,PSOE,207
2401001003,SALF,8
2401001003,U.P.L.,347
2401001003,VOX,237
2401001004,C. Bierzo,0
2401001004,Cs,2
2401001004,ESCAÑOS EN BLANCO,0
2401001004,IU-MS-VQ,2
2401001004,NUEVECYL,0
2401001004,P. ALANTRE,0
2401001004,PACMA,1
2401001004,PCAS-TC,0
2401001004,PCTE,0
2401001004,PODEMOS - AV,1
2401001004,PP,192
2401001004,PREPAL,1
2401001004,PSOE,143
2401001004,SALF,12
2401001004,U.P.L.,220
2401001004,VOX,215
2401001005,C. Bierzo,0
2401001005,Cs,0
2401001005,ESCAÑOS EN BLANCO,0
2401001005,IU-MS-VQ,1
2401001005,NUEVECYL,0
2401001005,P. ALANTRE,0
2401001005,PACMA,4
2401001005,PCAS-TC,0
2401001005,PCTE,0
2401001005,PODEMOS - AV,0
2401001005,PP,94
2401001005,PREPAL,0
2401001005,PSOE,100
2401001005,SALF,6
2401001005,U.P.L.,145
2401001005,VOX,133
2401001006,C. Bierzo,0
2401001006,Cs,1
2401001006,ESCAÑOS EN BLANCO,0
2401001006,IU-MS-VQ,1
2401001006,NUEVECYL,0
2401001006,P. ALANTRE,1
2401001006,PACMA,1
2401001006,PCAS-TC,0
2401001006,PCTE,0
2401001006,PODEMOS - AV,9
2401001006,PP,172
2401001006,PREPAL,0
2401001006,PSOE,92
2401001006,SALF,4
2401001006,U.P.L.,153
2401001006,VOX,117
2401101001,C. Bierzo,1
2401101001,Cs,0
2401101001,ESCAÑOS EN BLANCO,0
2401101001,IU-MS-VQ,0
2401101001,NUEVECYL,0
2401101001,P. ALANTRE,1
2401101001,PACMA,0
2401101001,PCAS-TC,0
2401101001,PCTE,0
2401101001,PODEMOS - AV,0
2401101001,PP,7
2401101001,PREPAL,0
2401101001,PSOE,42
2401101001,SALF,1
2401101001,U.P.L.,3
2401101001,VOX,3
2401201001,C. Bierzo,0
2401201001,Cs,0
2401201001,ESCAÑOS EN BLANCO,0
2401201001,IU-MS-VQ,0
2401201001,NUEVECYL,1
2401201001,P. ALANTRE,1
2401201001,PACMA,1
2401201001,PCAS-TC,0
2401201001,PCTE,0
2401201001,PODEMOS - AV,0
2401201001,PP,54
2401201001,PREPAL,0
2401201001,PSOE,32
2401201001,SALF,2
2401201001,U.P.L.,39
2401201001,VOX,45
2401401001,C. Bierzo,21
2401401001,Cs,0
2401401001,ESCAÑOS EN BLANCO,0
2401401001,IU-MS-VQ,4
2401401001,NUEVECYL,0
2401401001,P. ALANTRE,0
2401401001,PACMA,2
2401401001,PCAS-TC,0
2401401001,PCTE,0
2401401001,PODEMOS - AV,8
2401401001,PP,95
2401401001,PREPAL,0
2401401001,PSOE,132
2401401001,SALF,3
2401401001,U.P.L.,23
2401401001,VOX,51
2401401002,C. Bierzo,37
2401401002,Cs,1
2401401002,ESCAÑOS EN BLANCO,1
2401401002,IU-MS-VQ,9
2401401002,NUEVECYL,0
2401401002,P. ALANTRE,0
2401401002,PACMA,3
2401401002,PCAS-TC,0
2401401002,PCTE,1
2401401002,PODEMOS - AV,3
2401401002,PP,218
2401401002,PREPAL,1
2401401002,PSOE,372
2401401002,SALF,11
2401401002,U.P.L.,47
2401401002,VOX,97
2401401003,C. Bierzo,32
2401401003,Cs,1
2401401003,ESCAÑOS EN BLANCO,2
2401401003,IU-MS-VQ,4
2401401003,NUEVECYL,0
2401401003,P. ALANTRE,0
2401401003,PACMA,3
2401401003,PCAS-TC,0
2401401003,PCTE,1
2401401003,PODEMOS - AV,5
2401401003,PP,216
2401401003,PREPAL,1
2401401003,PSOE,281
2401401003,SALF,5
2401401003,U.P.L.,36
2401401003,VOX,103
2401401004,C. Bierzo,14
2401401004,Cs,0
2401401004,ESCAÑOS EN BLANCO,2
2401401004,IU-MS-VQ,4
2401401004,NUEVECYL,0
2401401004,P. ALANTRE,0
2401401004,PACMA,0
2401401004,PCAS-TC,0
2401401004,PCTE,0
2401401004,PODEMOS - AV,12
2401401004,PP,157
2401401004,PREPAL,0
2401401004,PSOE,165
2401401004,SALF,1
2401401004,U.P.L.,24
2401401004,VOX,64
2401401005,C. Bierzo,11
2401401005,Cs,0
2401401005,ESCAÑOS EN BLANCO,0
2401401005,IU-MS-VQ,2
2401401005,NUEVECYL,1
2401401005,P. ALANTRE,0
2401401005,PACMA,1
2401401005,PCAS-TC,0
2401401005,PCTE,2
2401401005,PODEMOS - AV,2
2401401005,PP,82
2401401005,PREPAL,0
2401401005,PSOE,146
2401401005,SALF,5
2401401005,U.P.L.,15
2401401005,VOX,57
2401401006,C. Bierzo,9
2401401006,Cs,0
2401401006,ESCAÑOS EN BLANCO,3
2401401006,IU-MS-VQ,14
2401401006,NUEVECYL,0
2401401006,P. ALANTRE,0
2401401006,PACMA,2
2401401006,PCAS-TC,0
2401401006,PCTE,3
2401401006,PODEMOS - AV,5
2401401006,PP,151
2401401006,PREPAL,1
2401401006,PSOE,181
2401401006,SALF,9
2401401006,U.P.L.,39
2401401006,VOX,69
2401401007,C. Bierzo,47
2401401007,Cs,1
2401401007,ESCAÑOS EN BLANCO,0
2401401007,IU-MS-VQ,8
2401401007,NUEVECYL,0
2401401007,P. ALANTRE,0
2401401007,PACMA,0
2401401007,PCAS-TC,0
2401401007,PCTE,2
2401401007,PODEMOS - AV,5
2401401007,PP,185
2401401007,PREPAL,2
2401401007,PSOE,249
2401401007,SALF,6
2401401007,U.P.L.,37
2401401007,VOX,82
2401501001,C. Bierzo,0
2401501001,Cs,1
2401501001,ESCAÑOS EN BLANCO,1
2401501001,IU-MS-VQ,2
2401501001,NUEVECYL,0
2401501001,P. ALANTRE,0
2401501001,PACMA,2
2401501001,PCAS-TC,0
2401501001,PCTE,0
2401501001,PODEMOS - AV,7
2401501001,PP,355
2401501001,PREPAL,0
2401501001,PSOE,112
2401501001,SALF,5
2401501001,U.P.L.,294
2401501001,VOX,183
2401501002,C. Bierzo,0
2401501002,Cs,0
2401501002,ESCAÑOS EN BLANCO,0
2401501002,IU-MS-VQ,1
2401501002,NUEVECYL,0
2401501002,P. ALANTRE,0
2401501002,PACMA,0
2401501002,PCAS-TC,0
2401501002,PCTE,0
2401501002,PODEMOS - AV,1
2401501002,PP,148
2401501002,PREPAL,1
2401501002,PSOE,110
2401501002,SALF,1
2401501002,U.P.L.,88
2401501002,VOX,48
2401601001,C. Bierzo,2
2401601001,Cs,0
2401601001,ESCAÑOS EN BLANCO,3
2401601001,IU-MS-VQ,0
2401601001,NUEVECYL,0
2401601001,P. ALANTRE,0
2401601001,PACMA,0
2401601001,PCAS-TC,0
2401601001,PCTE,0
2401601001,PODEMOS - AV,0
2401601001,PP,159
2401601001,PREPAL,0
2401601001,PSOE,58
2401601001,SALF,1
2401601001,U.P.L.,5
2401601001,VOX,23
2401701001,C. Bierzo,0
2401701001,Cs,1
2401701001,ESCAÑOS EN BLANCO,0
2401701001,IU-MS-VQ,3
2401701001,NUEVECYL,0
2401701001,P. ALANTRE,1
2401701001,PACMA,0
2401701001,PCAS-TC,0
2401701001,PCTE,1
2401701001,PODEMOS - AV,0
2401701001,PP,106
2401701001,PREPAL,0
2401701001,PSOE,63
2401701001,SALF,4
2401701001,U.P.L.,77
2401701001,VOX,69
2401801001,C. Bierzo,0
2401801001,Cs,0
2401801001,ESCAÑOS EN BLANCO,0
2401801001,IU-MS-VQ,0
2401801001,NUEVECYL,0
2401801001,P. ALANTRE,0
2401801001,PACMA,0
2401801001,PCAS-TC,0
2401801001,PCTE,0
2401801001,PODEMOS - AV,0
2401801001,PP,44
2401801001,PREPAL,1
2401801001,PSOE,15
2401801001,SALF,1
2401801001,U.P.L.,23
2401801001,VOX,27
2401901001,C. Bierzo,2
2401901001,Cs,0
2401901001,ESCAÑOS EN BLANCO,0
2401901001,IU-MS-VQ,6
2401901001,NUEVECYL,0
2401901001,P. ALANTRE,0
2401901001,PACMA,0
2401901001,PCAS-TC,0
2401901001,PCTE,0
2401901001,PODEMOS - AV,1
2401901001,PP,40
2401901001,PREPAL,0
2401901001,PSOE,114
2401901001,SALF,1
2401901001,U.P.L.,10
2401901001,VOX,23
2402001001,C. Bierzo,0
2402001001,Cs,1
2402001001,ESCAÑOS EN BLANCO,0
2402001001,IU-MS-VQ,1
2402001001,NUEVECYL,0
2402001001,P. ALANTRE,0
2402001001,PACMA,0
2402001001,PCAS-TC,0
2402001001,PCTE,0
2402001001,PODEMOS - AV,1
2402001001,PP,84
2402001001,PREPAL,2
2402001001,PSOE,53
2402001001,SALF,0
2402001001,U.P.L.,70
2402001001,VOX,48
2402101001,C. Bierzo,0
2402101001,Cs,1
2402101001,ESCAÑOS EN BLANCO,0
2402101001,IU-MS-VQ,17
2402101001,NUEVECYL,0
2402101001,P. ALANTRE,18
2402101001,PACMA,0
2402101001,PCAS-TC,0
2402101001,PCTE,2
2402101001,PODEMOS - AV,11
2402101001,PP,186
2402101001,PREPAL,1
2402101001,PSOE,261
2402101001,SALF,10
2402101001,U.P.L.,241
2402101001,VOX,128
2402201001,C. Bierzo,0
2402201001,Cs,0
2402201001,ESCAÑOS EN BLANCO,0
2402201001,IU-MS-VQ,2
2402201001,NUEVECYL,0
2402201001,P. ALANTRE,0
2402201001,PACMA,0
2402201001,PCAS-TC,0
2402201001,PCTE,1
2402201001,PODEMOS - AV,1
2402201001,PP,70
2402201001,PREPAL,0
2402201001,PSOE,49
2402201001,SALF,2
2402201001,U.P.L.,4
2402201001,VOX,19
2402301001,C. Bierzo,0
2402301001,Cs,0
2402301001,ESCAÑOS EN BLANCO,0
2402301001,IU-MS-VQ,3
2402301001,NUEVECYL,0
2402301001,P. ALANTRE,0
2402301001,PACMA,0
2402301001,PCAS-TC,0
2402301001,PCTE,0
2402301001,PODEMOS - AV,3
2402301001,PP,42
2402301001,PREPAL,0
2402301001,PSOE,29
2402301001,SALF,0
2402301001,U.P.L.,27
2402301001,VOX,44
2402401001,C. Bierzo,0
2402401001,Cs,0
2402401001,ESCAÑOS EN BLANCO,1
2402401001,IU-MS-VQ,2
2402401001,NUEVECYL,0
2402401001,P. ALANTRE,2
2402401001,PACMA,0
2402401001,PCAS-TC,1
2402401001,PCTE,0
2402401001,PODEMOS - AV,5
2402401001,PP,118
2402401001,PREPAL,3
2402401001,PSOE,73
2402401001,SALF,4
2402401001,U.P.L.,105
2402401001,VOX,69
2402501001,C. Bierzo,0
2402501001,Cs,0
2402501001,ESCAÑOS EN BLANCO,1
2402501001,IU-MS-VQ,0
2402501001,NUEVECYL,0
2402501001,P. ALANTRE,0
2402501001,PACMA,0
2402501001,PCAS-TC,0
2402501001,PCTE,0
2402501001,PODEMOS - AV,0
2402501001,PP,75
2402501001,PREPAL,0
2402501001,PSOE,23
2402501001,SALF,0
2402501001,U.P.L.,47
2402501001,VOX,35
2402601001,C. Bierzo,0
2402601001,Cs,1
2402601001,ESCAÑOS EN BLANCO,3
2402601001,IU-MS-VQ,3
2402601001,NUEVECYL,0
2402601001,P. ALANTRE,1
2402601001,PACMA,8
2402601001,PCAS-TC,0
2402601001,PCTE,1
2402601001,PODEMOS - AV,0
2402601001,PP,257
2402601001,PREPAL,1
2402601001,PSOE,65
2402601001,SALF,12
2402601001,U.P.L.,187
2402601001,VOX,110
2402701001,C. Bierzo,15
2402701001,Cs,0
2402701001,ESCAÑOS EN BLANCO,0
2402701001,IU-MS-VQ,14
2402701001,NUEVECYL,0
2402701001,P. ALANTRE,0
2402701001,PACMA,3
2402701001,PCAS-TC,0
2402701001,PCTE,0
2402701001,PODEMOS - AV,9
2402701001,PP,204
2402701001,PREPAL,0
2402701001,PSOE,318
2402701001,SALF,10
2402701001,U.P.L.,23
2402701001,VOX,130
2402801001,C. Bierzo,0
2402801001,Cs,0
2402801001,ESCAÑOS EN BLANCO,0
2402801001,IU-MS-VQ,2
2402801001,NUEVECYL,1
2402801001,P. ALANTRE,0
2402801001,PACMA,0
2402801001,PCAS-TC,0
2402801001,PCTE,0
2402801001,PODEMOS - AV,1
2402801001,PP,57
2402801001,PREPAL,0
2402801001,PSOE,87
2402801001,SALF,4
2402801001,U.P.L.,80
2402801001,VOX,32
2402901001,C. Bierzo,0
2402901001,Cs,0
2402901001,ESCAÑOS EN BLANCO,0
2402901001,IU-MS-VQ,6
2402901001,NUEVECYL,0
2402901001,P. ALANTRE,0
2402901001,PACMA,0
2402901001,PCAS-TC,1
2402901001,PCTE,3
2402901001,PODEMOS - AV,3
2402901001,PP,72
2402901001,PREPAL,0
2402901001,PSOE,106
2402901001,SALF,2
2402901001,U.P.L.,143
2402901001,VOX,43
2403001001,C. Bierzo,12
2403001001,Cs,0
2403001001,ESCAÑOS EN BLANCO,1
2403001001,IU-MS-VQ,20
2403001001,NUEVECYL,0
2403001001,P. ALANTRE,0
2403001001,PACMA,3
2403001001,PCAS-TC,0
2403001001,PCTE,1
2403001001,PODEMOS - AV,13
2403001001,PP,199
2403001001,PREPAL,1
2403001001,PSOE,328
2403001001,SALF,12
2403001001,U.P.L.,64
2403001001,VOX,91
2403001002,C. Bierzo,14
2403001002,Cs,2
2403001002,ESCAÑOS EN BLANCO,0
2403001002,IU-MS-VQ,14
2403001002,NUEVECYL,0
2403001002,P. ALANTRE,1
2403001002,PACMA,3
2403001002,PCAS-TC,0
2403001002,PCTE,0
2403001002,PODEMOS - AV,11
2403001002,PP,239
2403001002,PREPAL,0
2403001002,PSOE,360
2403001002,SALF,5
2403001002,U.P.L.,59
2403001002,VOX,103
2403001003,C. Bierzo,9
2403001003,Cs,0
2403001003,ESCAÑOS EN BLANCO,0
2403001003,IU-MS-VQ,29
2403001003,NUEVECYL,0
2403001003,P. ALANTRE,0
2403001003,PACMA,1
2403001003,PCAS-TC,1
2403001003,PCTE,4
2403001003,PODEMOS - AV,11
2403001003,PP,103
2403001003,PREPAL,0
2403001003,PSOE,154
2403001003,SALF,2
2403001003,U.P.L.,19
2403001003,VOX,44
2403001004,C. Bierzo,11
2403001004,Cs,1
2403001004,ESCAÑOS EN BLANCO,2
2403001004,IU-MS-VQ,2
2403001004,NUEVECYL,0
2403001004,P. ALANTRE,0
2403001004,PACMA,1
2403001004,PCAS-TC,0
2403001004,PCTE,0
2403001004,PODEMOS - AV,2
2403001004,PP,116
2403001004,PREPAL,0
2403001004,PSOE,185
2403001004,SALF,8
2403001004,U.P.L.,15
2403001004,VOX,42
2403101001,C. Bierzo,0
2403101001,Cs,0
2403101001,ESCAÑOS EN BLANCO,0
2403101001,IU-MS-VQ,2
2403101001,NUEVECYL,0
2403101001,P. ALANTRE,0
2403101001,PACMA,0
2403101001,PCAS-TC,0
2403101001,PCTE,0
2403101001,PODEMOS - AV,0
2403101001,PP,36
2403101001,PREPAL,0
2403101001,PSOE,41
2403101001,SALF,1
2403101001,U.P.L.,41
2403101001,VOX,14
2403201001,C. Bierzo,0
2403201001,Cs,0
2403201001,ESCAÑOS EN BLANCO,0
2403201001,IU-MS-VQ,0
2403201001,NUEVECYL,0
2403201001,P. ALANTRE,0
2403201001,PACMA,0
2403201001,PCAS-TC,0
2403201001,PCTE,0
2403201001,PODEMOS - AV,0
2403201001,PP,19
2403201001,PREPAL,0
2403201001,PSOE,18
2403201001,SALF,0
2403201001,U.P.L.,7
2403201001,VOX,17
2403301001,C. Bierzo,0
2403301001,Cs,0
2403301001,ESCAÑOS EN BLANCO,0
2403301001,IU-MS-VQ,0
2403301001,NUEVECYL,0
2403301001,P. ALANTRE,0
2403301001,PACMA,1
2403301001,PCAS-TC,0
2403301001,PCTE,1
2403301001,PODEMOS - AV,0
2403301001,PP,42
2403301001,PREPAL,0
2403301001,PSOE,22
2403301001,SALF,0
2403301001,U.P.L.,25
2403301001,VOX,28
2403401001,C. Bierzo,10
2403401001,Cs,1
2403401001,ESCAÑOS EN BLANCO,3
2403401001,IU-MS-VQ,8
2403401001,NUEVECYL,1
2403401001,P. ALANTRE,0
2403401001,PACMA,5
2403401001,PCAS-TC,2
2403401001,PCTE,4
2403401001,PODEMOS - AV,4
2403401001,PP,215
2403401001,PREPAL,1
2403401001,PSOE,450
2403401001,SALF,16
2403401001,U.P.L.,38
2403401001,VOX,150
2403401002,C. Bierzo,23
2403401002,Cs,1
2403401002,ESCAÑOS EN BLANCO,1
2403401002,IU-MS-VQ,7
2403401002,NUEVECYL,0
2403401002,P. ALANTRE,0
2403401002,PACMA,2
2403401002,PCAS-TC,0
2403401002,PCTE,0
2403401002,PODEMOS - AV,2
2403401002,PP,102
2403401002,PREPAL,0
2403401002,PSOE,266
2403401002,SALF,8
2403401002,U.P.L.,31
2403401002,VOX,70
2403401003,C. Bierzo,14
2403401003,Cs,0
2403401003,ESCAÑOS EN BLANCO,1
2403401003,IU-MS-VQ,12
2403401003,NUEVECYL,0
2403401003,P. ALANTRE,1
2403401003,PACMA,7
2403401003,PCAS-TC,1
2403401003,PCTE,5
2403401003,PODEMOS - AV,10
2403401003,PP,148
2403401003,PREPAL,0
2403401003,PSOE,334
2403401003,SALF,6
2403401003,U.P.L.,25
2403401003,VOX,110
2403601001,C. Bierzo,0
2403601001,Cs,0
2403601001,ESCAÑOS EN BLANCO,0
2403601001,IU-MS-VQ,3
2403601001,NUEVECYL,0
2403601001,P. ALANTRE,0
2403601001,PACMA,0
2403601001,PCAS-TC,0
2403601001,PCTE,0
2403601001,PODEMOS - AV,0
2403601001,PP,46
2403601001,PREPAL,0
2403601001,PSOE,80
2403601001,SALF,1
2403601001,U.P.L.,9
2403601001,VOX,6
2403701001,C. Bierzo,0
2403701001,Cs,0
2403701001,ESCAÑOS EN BLANCO,0
2403701001,IU-MS-VQ,5
2403701001,NUEVECYL,0
2403701001,P. ALANTRE,0
2403701001,PACMA,0
2403701001,PCAS-TC,0
2403701001,PCTE,0
2403701001,PODEMOS - AV,0
2403701001,PP,79
2403701001,PREPAL,0
2403701001,PSOE,41
2403701001,SALF,3
2403701001,U.P.L.,31
2403701001,VOX,41
2403801001,C. Bierzo,6
2403801001,Cs,0
2403801001,ESCAÑOS EN BLANCO,1
2403801001,IU-MS-VQ,5
2403801001,NUEVECYL,0
2403801001,P. ALANTRE,1
2403801001,PACMA,5
2403801001,PCAS-TC,0
2403801001,PCTE,2
2403801001,PODEMOS - AV,3
2403801001,PP,390
2403801001,PREPAL,0
2403801001,PSOE,406
2403801001,SALF,6
2403801001,U.P.L.,57
2403801001,VOX,132
2403801002,C. Bierzo,16
2403801002,Cs,2
2403801002,ESCAÑOS EN BLANCO,2
2403801002,IU-MS-VQ,18
2403801002,NUEVECYL,0
2403801002,P. ALANTRE,1
2403801002,PACMA,2
2403801002,PCAS-TC,0
2403801002,PCTE,0
2403801002,PODEMOS - AV,8
2403801002,PP,286
2403801002,PREPAL,1
2403801002,PSOE,394
2403801002,SALF,4
2403801002,U.P.L.,40
2403801002,VOX,104
2403901001,C. Bierzo,0
2403901001,Cs,0
2403901001,ESCAÑOS EN BLANCO,0
2403901001,IU-MS-VQ,0
2403901001,NUEVECYL,0
2403901001,P. ALANTRE,1
2403901001,PACMA,2
2403901001,PCAS-TC,2
2403901001,PCTE,2
2403901001,PODEMOS - AV,2
2403901001,PP,213
2403901001,PREPAL,1
2403901001,PSOE,162
2403901001,SALF,5
2403901001,U.P.L.,150
2403901001,VOX,127
2403901002,C. Bierzo,0
2403901002,Cs,0
2403901002,ESCAÑOS EN BLANCO,0
2403901002,IU-MS-VQ,1
2403901002,NUEVECYL,0
2403901002,P. ALANTRE,0
2403901002,PACMA,2
2403901002,PCAS-TC,0
2403901002,PCTE,0
2403901002,PODEMOS - AV,0
2403901002,PP,200
2403901002,PREPAL,0
2403901002,PSOE,93
2403901002,SALF,4
2403901002,U.P.L.,94
2403901002,VOX,162
2404001001,C. Bierzo,0
2404001001,Cs,1
2404001001,ESCAÑOS EN BLANCO,0
2404001001,IU-MS-VQ,4
2404001001,NUEVECYL,0
2404001001,P. ALANTRE,0
2404001001,PACMA,4
2404001001,PCAS-TC,0
2404001001,PCTE,0
2404001001,PODEMOS - AV,2
2404001001,PP,67
2404001001,PREPAL,0
2404001001,PSOE,69
2404001001,SALF,2
2404001001,U.P.L.,63
2404001001,VOX,64
2404101001,C. Bierzo,5
2404101001,Cs,0
2404101001,ESCAÑOS EN BLANCO,0
2404101001,IU-MS-VQ,7
2404101001,NUEVECYL,0
2404101001,P. ALANTRE,0
2404101001,PACMA,0
2404101001,PCAS-TC,0
2404101001,PCTE,0
2404101001,PODEMOS - AV,2
2404101001,PP,84
2404101001,PREPAL,0
2404101001,PSOE,86
2404101001,SALF,1
2404101001,U.P.L.,10
2404101001,VOX,41
2404201001,C. Bierzo,0
2404201001,Cs,0
2404201001,ESCAÑOS EN BLANCO,0
2404201001,IU-MS-VQ,0
2404201001,NUEVECYL,0
2404201001,P. ALANTRE,0
2404201001,PACMA,0
2404201001,PCAS-TC,0
2404201001,PCTE,0
2404201001,PODEMOS - AV,0
2404201001,PP,16
2404201001,PREPAL,0
2404201001,PSOE,16
2404201001,SALF,0
2404201001,U.P.L.,6
2404201001,VOX,8
2404301001,C. Bierzo,0
2404301001,Cs,0
2404301001,ESCAÑOS EN BLANCO,0
2404301001,IU-MS-VQ,1
2404301001,NUEVECYL,0
2404301001,P. ALANTRE,0
2404301001,PACMA,0
2404301001,PCAS-TC,0
2404301001,PCTE,0
2404301001,PODEMOS - AV,0
2404301001,PP,15
2404301001,PREPAL,0
2404301001,PSOE,23
2404301001,SALF,1
