CUSEC_KEY,CUMUN,NMUN,CPRO,NPRO,POP_2025,district_id
5029703021,50297,Zaragoza,50,Zaragoza,1327,27
5029703022,50297,Zaragoza,50,Zaragoza,1384,5
5029703023,50297,Zaragoza,50,Zaragoza,1452,44
5029703024,50297,Zaragoza,50,Zaragoza,1634,44
5029703025,50297,Zaragoza,50,Zaragoza,1138,27
5029703026,50297,Zaragoza,50,Zaragoza,836,20
5029703027,50297,Zaragoza,50,Zaragoza,1238,27
5029703028,50297,Zaragoza,50,Zaragoza,1023,20
5029703029,50297,Zaragoza,50,Zaragoza,1584,20
5029703030,50297,Zaragoza,50,Zaragoza,1307,58
5029703032,50297,Zaragoza,50,Zaragoza,1506,58
5029703033,50297,Zaragoza,50,Zaragoza,1097,31
5029703034,50297,Zaragoza,50,Zaragoza,1489,31
5029703035,50297,Zaragoza,50,Zaragoza,1410,44
5029703036,50297,Zaragoza,50,Zaragoza,1614,44
5029703037,50297,Zaragoza,50,Zaragoza,1066,0
5029703039,50297,Zaragoza,50,Zaragoza,1436,14
5029703041,50297,Zaragoza,50,Zaragoza,1029,44
5029703042,50297,Zaragoza,50,Zaragoza,1191,31
5029703043,50297,Zaragoza,50,Zaragoza,1232,31
5029703044,50297,Zaragoza,50,Zaragoza,1075,58
5029703045,50297,Zaragoza,50,Zaragoza,1278,58
5029703046,50297,Zaragoza,50,Zaragoza,910,58
5029703048,50297,Zaragoza,50,Zaragoza,1389,31
5029703049,50297,Zaragoza,50,Zaragoza,965,31
5029703051,50297,Zaragoza,50,Zaragoza,1172,31
5029703052,50297,Zaragoza,50,Zaragoza,1290,31
5029703053,50297,Zaragoza,50,Zaragoza,1168,31
5029703054,50297,Zaragoza,50,Zaragoza,2147,44
5029703055,50297,Zaragoza,50,Zaragoza,1942,44
5029703056,50297,Zaragoza,50,Zaragoza,1054,31
5029703057,50297,Zaragoza,50,Zaragoza,1429,44
5029703060,50297,Zaragoza,50,Zaragoza,1170,14
5029703061,50297,Zaragoza,50,Zaragoza,1421,14
5029703062,50297,Zaragoza,50,Zaragoza,1614,14
5029703063,50297,Zaragoza,50,Zaragoza,926,31
5029703064,50297,Zaragoza,50,Zaragoza,949,31
5029703065,50297,Zaragoza,50,Zaragoza,1560,14
5029703066,50297,Zaragoza,50,Zaragoza,1356,14
5029703067,50297,Zaragoza,50,Zaragoza,1533,14
5029703068,50297,Zaragoza,50,Zaragoza,1348,14
5029703069,50297,Zaragoza,50,Zaragoza,1462,0
5029703070,50297,Zaragoza,50,Zaragoza,1146,5
5029703071,50297,Zaragoza,50,Zaragoza,1550,14
5029703073,50297,Zaragoza,50,Zaragoza,1132,14
5029703074,50297,Zaragoza,50,Zaragoza,1233,14
5029703075,50297,Zaragoza,50,Zaragoza,1347,14
5029703076,50297,Zaragoza,50,Zaragoza,1347,5
5029703077,50297,Zaragoza,50,Zaragoza,1263,58
5029703078,50297,Zaragoza,50,Zaragoza,753,58
5029703079,50297,Zaragoza,50,Zaragoza,1084,27
5029703081,50297,Zaragoza,50,Zaragoza,1200,58
5029703082,50297,Zaragoza,50,Zaragoza,1658,58
5029703083,50297,Zaragoza,50,Zaragoza,1129,5
5029703084,50297,Zaragoza,50,Zaragoza,633,20
5029703085,50297,Zaragoza,50,Zaragoza,1178,5
5029703087,50297,Zaragoza,50,Zaragoza,949,0
5029703090,50297,Zaragoza,50,Zaragoza,1220,58
5029704001,50297,Zaragoza,50,Zaragoza,1107,20
5029704002,50297,Zaragoza,50,Zaragoza,935,61
5029704003,50297,Zaragoza,50,Zaragoza,904,61
5029704004,50297,Zaragoza,50,Zaragoza,1389,19
5029704005,50297,Zaragoza,50,Zaragoza,1035,19
5029704006,50297,Zaragoza,50,Zaragoza,1154,61
5029704007,50297,Zaragoza,50,Zaragoza,1068,61
5029704008,50297,Zaragoza,50,Zaragoza,1006,61
5029704009,50297,Zaragoza,50,Zaragoza,1375,61
5029704010,50297,Zaragoza,50,Zaragoza,1056,19
5029704011,50297,Zaragoza,50,Zaragoza,1826,19
5029704012,50297,Zaragoza,50,Zaragoza,932,19
5029704013,50297,Zaragoza,50,Zaragoza,979,19
5029704015,50297,Zaragoza,50,Zaragoza,815,19
5029704016,50297,Zaragoza,50,Zaragoza,1387,19
5029704017,50297,Zaragoza,50,Zaragoza,1108,19
5029704018,50297,Zaragoza,50,Zaragoza,971,19
5029704021,50297,Zaragoza,50,Zaragoza,1554,19
5029704023,50297,Zaragoza,50,Zaragoza,1271,20
5029704024,50297,Zaragoza,50,Zaragoza,1141,20
5029704025,50297,Zaragoza,50,Zaragoza,1323,20
5029704027,50297,Zaragoza,50,Zaragoza,1458,20
5029704028,50297,Zaragoza,50,Zaragoza,1368,20
5029704029,50297,Zaragoza,50,Zaragoza,1484,61
5029704031,50297,Zaragoza,50,Zaragoza,740,33
5029704033,50297,Zaragoza,50,Zaragoza,1310,33
5029704034,50297,Zaragoza,50,Zaragoza,1076,33
5029704035,50297,Zaragoza,50,Zaragoza,861,33
5029704036,50297,Zaragoza,50,Zaragoza,1048,33
5029704038,50297,Zaragoza,50,Zaragoza,1635,33
5029704039,50297,Zaragoza,50,Zaragoza,1059,31
5029704040,50297,Zaragoza,50,Zaragoza,1353,31
5029704041,50297,Zaragoza,50,Zaragoza,1293,33
5029704042,50297,Zaragoza,50,Zaragoza,2162,33
5029704043,50297,Zaragoza,50,Zaragoza,1047,4
5029704044,50297,Zaragoza,50,Zaragoza,1688,58
5029704045,50297,Zaragoza,50,Zaragoza,1490,31
5029704048,50297,Zaragoza,50,Zaragoza,1379,20
5029704049,50297,Zaragoza,50,Zaragoza,726,20
5029704051,50297,Zaragoza,50,Zaragoza,1496,58
5029704052,50297,Zaragoza,50,Zaragoza,846,19
5029704053,50297,Zaragoza,50,Zaragoza,1554,18
5029704054,50297,Zaragoza,50,Zaragoza,976,58
5029704056,50297,Zaragoza,50,Zaragoza,2135,20
5029704058,50297,Zaragoza,50,Zaragoza,1574,18
5029704059,50297,Zaragoza,50,Zaragoza,1897,18
5029704062,50297,Zaragoza,50,Zaragoza,2436,18
5029704063,50297,Zaragoza,50,Zaragoza,2492,18
5029704064,50297,Zaragoza,50,Zaragoza,1453,49
5029704065,50297,Zaragoza,50,Zaragoza,2417,49
5029704066,50297,Zaragoza,50,Zaragoza,1595,18
5029704067,50297,Zaragoza,50,Zaragoza,2429,18
5029704069,50297,Zaragoza,50,Zaragoza,2127,49
5029704070,50297,Zaragoza,50,Zaragoza,2136,18
5029704071,50297,Zaragoza,50,Zaragoza,1961,18
5029704072,50297,Zaragoza,50,Zaragoza,2257,18
5029704073,50297,Zaragoza,50,Zaragoza,2212,17
5029704074,50297,Zaragoza,50,Zaragoza,1683,49
5029705001,50297,Zaragoza,50,Zaragoza,2100,12
5029705002,50297,Zaragoza,50,Zaragoza,2325,47
5029705003,50297,Zaragoza,50,Zaragoza,963,2
5029705004,50297,Zaragoza,50,Zaragoza,1509,2
5029705005,50297,Zaragoza,50,Zaragoza,1001,2
5029705006,50297,Zaragoza,50,Zaragoza,1231,2
5029705007,50297,Zaragoza,50,Zaragoza,1545,2
5029705008,50297,Zaragoza,50,Zaragoza,1652,2
5029705009,50297,Zaragoza,50,Zaragoza,1181,11
5029705010,50297,Zaragoza,50,Zaragoza,1324,11
5029705011,50297,Zaragoza,50,Zaragoza,819,11
5029705012,50297,Zaragoza,50,Zaragoza,1509,11
5029705013,50297,Zaragoza,50,Zaragoza,1364,11
5029705014,50297,Zaragoza,50,Zaragoza,1329,12
5029705015,50297,Zaragoza,50,Zaragoza,1315,11
5029705016,50297,Zaragoza,50,Zaragoza,843,11
5029705017,50297,Zaragoza,50,Zaragoza,838,12
5029705018,50297,Zaragoza,50,Zaragoza,918,47
5029705019,50297,Zaragoza,50,Zaragoza,1463,47
5029705020,50297,Zaragoza,50,Zaragoza,1664,47
5029705021,50297,Zaragoza,50,Zaragoza,998,47
5029705022,50297,Zaragoza,50,Zaragoza,1502,4
5029705023,50297,Zaragoza,50,Zaragoza,1642,51
5029705024,50297,Zaragoza,50,Zaragoza,831,4
5029705025,50297,Zaragoza,50,Zaragoza,1315,51
5029705026,50297,Zaragoza,50,Zaragoza,1275,51
5029705027,50297,Zaragoza,50,Zaragoza,1129,51
5029705028,50297,Zaragoza,50,Zaragoza,1499,4
5029705030,50297,Zaragoza,50,Zaragoza,1237,4
5029705031,50297,Zaragoza,50,Zaragoza,1393,51
5029705032,50297,Zaragoza,50,Zaragoza,1047,51
5029705033,50297,Zaragoza,50,Zaragoza,1955,51
5029705034,50297,Zaragoza,50,Zaragoza,1718,51
5029705036,50297,Zaragoza,50,Zaragoza,1714,51
5029705037,50297,Zaragoza,50,Zaragoza,1258,51
5029705038,50297,Zaragoza,50,Zaragoza,1070,47
5029705039,50297,Zaragoza,50,Zaragoza,1408,47
5029705040,50297,Zaragoza,50,Zaragoza,1116,47
5029705041,50297,Zaragoza,50,Zaragoza,1190,51
5029705042,50297,Zaragoza,50,Zaragoza,1668,47
5029705043,50297,Zaragoza,50,Zaragoza,1477,4
5029705044,50297,Zaragoza,50,Zaragoza,1665,47
5029705045,50297,Zaragoza,50,Zaragoza,1487,4
5029705046,50297,Zaragoza,50,Zaragoza,1055,4
5029705047,50297,Zaragoza,50,Zaragoza,1875,47
5029705048,50297,Zaragoza,50,Zaragoza,1187,2
5029705049,50297,Zaragoza,50,Zaragoza,1017,11
5029705050,50297,Zaragoza,50,Zaragoza,700,12
5029706001,50297,Zaragoza,50,Zaragoza,973,34
5029706002,50297,Zaragoza,50,Zaragoza,874,46
5029706003,50297,Zaragoza,50,Zaragoza,1812,46
5029706004,50297,Zaragoza,50,Zaragoza,2666,46
5029706005,50297,Zaragoza,50,Zaragoza,1404,46
5029706007,50297,Zaragoza,50,Zaragoza,1559,46
5029706008,50297,Zaragoza,50,Zaragoza,1195,34
5029706009,50297,Zaragoza,50,Zaragoza,1126,34
5029706011,50297,Zaragoza,50,Zaragoza,945,34
5029706013,50297,Zaragoza,50,Zaragoza,830,46
5029706014,50297,Zaragoza,50,Zaragoza,983,46
5029706015,50297,Zaragoza,50,Zaragoza,1722,46
5029706016,50297,Zaragoza,50,Zaragoza,951,34
5029706017,50297,Zaragoza,50,Zaragoza,1165,34
5029706018,50297,Zaragoza,50,Zaragoza,834,34
5029706019,50297,Zaragoza,50,Zaragoza,1204,34
5029706020,50297,Zaragoza,50,Zaragoza,1259,21
5029706021,50297,Zaragoza,50,Zaragoza,1316,21
5029706022,50297,Zaragoza,50,Zaragoza,1574,21
5029706024,50297,Zaragoza,50,Zaragoza,1581,34
5029706025,50297,Zaragoza,50,Zaragoza,1145,34
5029706026,50297,Zaragoza,50,Zaragoza,991,34
5029706027,50297,Zaragoza,50,Zaragoza,919,46
5029706028,50297,Zaragoza,50,Zaragoza,1425,46
5029706029,50297,Zaragoza,50,Zaragoza,1107,41
5029706030,50297,Zaragoza,50,Zaragoza,736,34
5029706031,50297,Zaragoza,50,Zaragoza,822,34
5029706032,50297,Zaragoza,50,Zaragoza,1164,46
5029706033,50297,Zaragoza,50,Zaragoza,973,2
5029706034,50297,Zaragoza,50,Zaragoza,1082,2
5029706035,50297,Zaragoza,50,Zaragoza,877,41
5029706036,50297,Zaragoza,50,Zaragoza,1423,2
5029706037,50297,Zaragoza,50,Zaragoza,965,34
5029706038,50297,Zaragoza,50,Zaragoza,955,11
5029706039,50297,Zaragoza,50,Zaragoza,1154,21
5029707002,50297,Zaragoza,50,Zaragoza,1031,6
5029707003,50297,Zaragoza,50,Zaragoza,1957,6
5029707004,50297,Zaragoza,50,Zaragoza,1220,6
5029707005,50297,Zaragoza,50,Zaragoza,1209,6
5029707006,50297,Zaragoza,50,Zaragoza,1917,6
5029707007,50297,Zaragoza,50,Zaragoza,1664,6
5029707015,50297,Zaragoza,50,Zaragoza,1731,6
5029707017,50297,Zaragoza,50,Zaragoza,1164,6
5029707019,50297,Zaragoza,50,Zaragoza,1147,6
5029708001,50297,Zaragoza,50,Zaragoza,1524,31
5029708002,50297,Zaragoza,50,Zaragoza,1372,14
5029708003,50297,Zaragoza,50,Zaragoza,1183,31
5029708004,50297,Zaragoza,50,Zaragoza,2116,14
5029708005,50297,Zaragoza,50,Zaragoza,1355,18
5029708007,50297,Zaragoza,50,Zaragoza,1373,31
5029708008,50297,Zaragoza,50,Zaragoza,1244,31
5029708009,50297,Zaragoza,50,Zaragoza,1554,31
5029708010,50297,Zaragoza,50,Zaragoza,1470,31
5029708012,50297,Zaragoza,50,Zaragoza,1612,33
5029708013,50297,Zaragoza,50,Zaragoza,1661,33
5029708014,50297,Zaragoza,50,Zaragoza,2463,33
5029708015,50297,Zaragoza,50,Zaragoza,630,31
5029708016,50297,Zaragoza,50,Zaragoza,678,31
5029708017,50297,Zaragoza,50,Zaragoza,1973,31
5029708018,50297,Zaragoza,50,Zaragoza,1983,18
5029708019,50297,Zaragoza,50,Zaragoza,1506,33
5029708021,50297,Zaragoza,50,Zaragoza,2546,18
5029708022,50297,Zaragoza,50,Zaragoza,1411,33
5029708023,50297,Zaragoza,50,Zaragoza,1513,18
5029708025,50297,Zaragoza,50,Zaragoza,2832,14
5029709001,50297,Zaragoza,50,Zaragoza,1188,19
5029709002,50297,Zaragoza,50,Zaragoza,1108,51
5029709003,50297,Zaragoza,50,Zaragoza,2042,47
5029709004,50297,Zaragoza,50,Zaragoza,1229,19
5029709005,50297,Zaragoza,50,Zaragoza,1272,19
5029709006,50297,Zaragoza,50,Zaragoza,1541,66
5029709007,50297,Zaragoza,50,Zaragoza,1416,66
5029709008,50297,Zaragoza,50,Zaragoza,1257,66
5029709009,50297,Zaragoza,50,Zaragoza,1172,19
5029709010,50297,Zaragoza,50,Zaragoza,1625,66
5029709012,50297,Zaragoza,50,Zaragoza,1199,47
5029709013,50297,Zaragoza,50,Zaragoza,1468,47
5029709014,50297,Zaragoza,50,Zaragoza,1145,47
5029709015,50297,Zaragoza,50,Zaragoza,1133,47
5029709016,50297,Zaragoza,50,Zaragoza,1405,66
5029709018,50297,Zaragoza,50,Zaragoza,1833,66
5029709019,50297,Zaragoza,50,Zaragoza,1369,47
5029709020,50297,Zaragoza,50,Zaragoza,1492,66
5029709021,50297,Zaragoza,50,Zaragoza,1327,47
5029709022,50297,Zaragoza,50,Zaragoza,1290,66
5029709023,50297,Zaragoza,50,Zaragoza,2032,47
5029709024,50297,Zaragoza,50,Zaragoza,1146,66
5029709025,50297,Zaragoza,50,Zaragoza,1044,51
5029709026,50297,Zaragoza,50,Zaragoza,2042,47
5029709028,50297,Zaragoza,50,Zaragoza,3010,41
5029710001,50297,Zaragoza,50,Zaragoza,1585,35
5029710002,50297,Zaragoza,50,Zaragoza,2432,35
5029710003,50297,Zaragoza,50,Zaragoza,1923,35
5029710004,50297,Zaragoza,50,Zaragoza,1546,35
5029710005,50297,Zaragoza,50,Zaragoza,849,60
5029710006,50297,Zaragoza,50,Zaragoza,1160,25
5029710008,50297,Zaragoza,50,Zaragoza,1635,25
5029710009,50297,Zaragoza,50,Zaragoza,1104,25
5029710010,50297,Zaragoza,50,Zaragoza,1604,48
5029710011,50297,Zaragoza,50,Zaragoza,1003,48
5029710012,50297,Zaragoza,50,Zaragoza,1341,62
5029710013,50297,Zaragoza,50,Zaragoza,663,48
5029710014,50297,Zaragoza,50,Zaragoza,1700,48
5029710015,50297,Zaragoza,50,Zaragoza,1129,48
5029710016,50297,Zaragoza,50,Zaragoza,2128,48
5029710017,50297,Zaragoza,50,Zaragoza,1276,48
5029710018,50297,Zaragoza,50,Zaragoza,1260,48
5029710019,50297,Zaragoza,50,Zaragoza,2369,60
5029710020,50297,Zaragoza,50,Zaragoza,1163,60
5029710021,50297,Zaragoza,50,Zaragoza,1354,60
5029710023,50297,Zaragoza,50,Zaragoza,1652,60
5029710024,50297,Zaragoza,50,Zaragoza,730,60
5029710025,50297,Zaragoza,50,Zaragoza,1018,48
5029710026,50297,Zaragoza,50,Zaragoza,1085,48
5029710027,50297,Zaragoza,50,Zaragoza,894,21
5029710028,50297,Zaragoza,50,Zaragoza,2052,48
5029710029,50297,Zaragoza,50,Zaragoza,867,48
5029710031,50297,Zaragoza,50,Zaragoza,1202,25
5029710034,50297,Zaragoza,50,Zaragoza,1047,21
5029710036,50297,Zaragoza,50,Zaragoza,1043,25
5029710037,50297,Zaragoza,50,Zaragoza,1577,14
5029710038,50297,Zaragoza,50,Zaragoza,1094,21
5029710039,50297,Zaragoza,50,Zaragoza,1218,25
5029710040,50297,Zaragoza,50,Zaragoza,1106,25
5029710041,50297,Zaragoza,50,Zaragoza,1708,25
5029710042,50297,Zaragoza,50,Zaragoza,1601,25
5029710043,50297,Zaragoza,50,Zaragoza,1791,25
5029710044,50297,Zaragoza,50,Zaragoza,1211,25
5029710045,50297,Zaragoza,50,Zaragoza,970,14
5029710046,50297,Zaragoza,50,Zaragoza,2216,62
5029710047,50297,Zaragoza,50,Zaragoza,1269,6
5029710049,50297,Zaragoza,50,Zaragoza,1737,62
5029710050,50297,Zaragoza,50,Zaragoza,1517,62
5029710051,50297,Zaragoza,50,Zaragoza,2267,62
5029710052,50297,Zaragoza,50,Zaragoza,1175,25
5029710053,50297,Zaragoza,50,Zaragoza,1985,25
5029710054,50297,Zaragoza,50,Zaragoza,1907,25
5029710055,50297,Zaragoza,50,Zaragoza,1722,6
5029710056,50297,Zaragoza,50,Zaragoza,895,6
5029710057,50297,Zaragoza,50,Zaragoza,1774,6
5029710058,50297,Zaragoza,50,Zaragoza,1222,62
5029710059,50297,Zaragoza,50,Zaragoza,792,25
5029710060,50297,Zaragoza,50,Zaragoza,2107,60
5029710061,50297,Zaragoza,50,Zaragoza,1577,62
5029710062,50297,Zaragoza,50,Zaragoza,1208,6
5029710063,50297,Zaragoza,50,Zaragoza,1173,62
5029710064,50297,Zaragoza,50,Zaragoza,2108,62
5029710065,50297,Zaragoza,50,Zaragoza,1697,62
5029710067,50297,Zaragoza,50,Zaragoza,1699,60
5029710068,50297,Zaragoza,50,Zaragoza,628,48
5029710069,50297,Zaragoza,50,Zaragoza,2099,48
5029710070,50297,Zaragoza,50,Zaragoza,863,62
5029710071,50297,Zaragoza,50,Zaragoza,1459,62
5029710072,50297,Zaragoza,50,Zaragoza,817,60
5029710073,50297,Zaragoza,50,Zaragoza,1409,60
5029710075,50297,Zaragoza,50,Zaragoza,942,21
5029710076,50297,Zaragoza,50,Zaragoza,1141,25
5029710077,50297,Zaragoza,50,Zaragoza,1612,62
5029710078,50297,Zaragoza,50,Zaragoza,988,6
5029710079,50297,Zaragoza,50,Zaragoza,1752,50
5029710080,50297,Zaragoza,50,Zaragoza,1603,50
5029710081,50297,Zaragoza,50,Zaragoza,2181,48
5029710082,50297,Zaragoza,50,Zaragoza,1918,62
5029710083,50297,Zaragoza,50,Zaragoza,1171,21
5029710084,50297,Zaragoza,50,Zaragoza,1368,21
5029710085,50297,Zaragoza,50,Zaragoza,2426,50
5029710086,50297,Zaragoza,50,Zaragoza,2223,50
5029710087,50297,Zaragoza,50,Zaragoza,1492,48
5029710088,50297,Zaragoza,50,Zaragoza,1934,60
5029710089,50297,Zaragoza,50,Zaragoza,1601,60
5029710090,50297,Zaragoza,50,Zaragoza,1444,21
5029710091,50297,Zaragoza,50,Zaragoza,1345,21
5029711001,50297,Zaragoza,50,Zaragoza,1215,65
5029711003,50297,Zaragoza,50,Zaragoza,2217,50
5029711004,50297,Zaragoza,50,Zaragoza,1249,50
5029711006,50297,Zaragoza,50,Zaragoza,1403,21
5029711007,50297,Zaragoza,50,Zaragoza,1054,48
5029711009,50297,Zaragoza,50,Zaragoza,1638,21
5029711010,50297,Zaragoza,50,Zaragoza,1542,21
5029711011,50297,Zaragoza,50,Zaragoza,1415,41
5029711012,50297,Zaragoza,50,Zaragoza,1034,50
5029711013,50297,Zaragoza,50,Zaragoza,1186,41
5029711015,50297,Zaragoza,50,Zaragoza,2520,41
5029711016,50297,Zaragoza,50,Zaragoza,1952,21
5029711017,50297,Zaragoza,50,Zaragoza,1079,48
5029711018,50297,Zaragoza,50,Zaragoza,2428,48
5029711019,50297,Zaragoza,50,Zaragoza,1638,21
5029712001,50297,Zaragoza,50,Zaragoza,2587,65
5029712002,50297,Zaragoza,50,Zaragoza,1038,14
5029712003,50297,Zaragoza,50,Zaragoza,2091,14
5029712004,50297,Zaragoza,50,Zaragoza,1708,65
5029712005,50297,Zaragoza,50,Zaragoza,1789,65
5029712006,50297,Zaragoza,50,Zaragoza,1455,65
5029712007,50297,Zaragoza,50,Zaragoza,1260,65
5029712008,50297,Zaragoza,50,Zaragoza,1094,65
5029712009,50297,Zaragoza,50,Zaragoza,2145,22
5029712010,50297,Zaragoza,50,Zaragoza,1173,22
5029801002,50298,Zuera,50,Zaragoza,2591,42
5029802001,50298,Zuera,50,Zaragoza,728,54
5090101001,50901,Biel,50,Zaragoza,165,42
5090201001,50902,Marracos,50,Zaragoza,82,45
5090301001,50903,Villamayor de Gállego,50,Zaragoza,1380,50
5090301002,50903,Villamayor de Gállego,50,Zaragoza,1465,41
5000801002,50008,Alagón,50,Zaragoza,1998,22
5000801005,50008,Alagón,50,Zaragoza,875,22
5000801003,50008,Alagón,50,Zaragoza,1578,22
4402501001,44025,Andorra,44,Teruel,1607,43
5021901001,50219,"Puebla de Alfindén, La",50,Zaragoza,2187,41
5021901003,50219,"Puebla de Alfindén, La",50,Zaragoza,2346,41
5029709029,50297,Zaragoza,50,Zaragoza,2241,41
5009502001,50095,Ejea de los Caballeros,50,Zaragoza,1635,42
5029801003,50298,Zuera,50,Zaragoza,2699,54
5029801001,50298,Zuera,50,Zaragoza,2696,42
4405001002,44050,Calamocha,44,Teruel,1993,30
4400801001,44008,Albalate del Arzobispo,44,Teruel,948,66
4400801002,44008,Albalate del Arzobispo,44,Teruel,1000,66
5029711008,50297,Zaragoza,50,Zaragoza,2292,41
5029704055,50297,Zaragoza,50,Zaragoza,1248,58
5029704076,50297,Zaragoza,50,Zaragoza,1303,58
5029704061,50297,Zaragoza,50,Zaragoza,1749,49
5029704075,50297,Zaragoza,50,Zaragoza,1414,49
5029709027,50297,Zaragoza,50,Zaragoza,1684,41
5029709030,50297,Zaragoza,50,Zaragoza,2202,41
5029708006,50297,Zaragoza,50,Zaragoza,1585,14
5029708028,50297,Zaragoza,50,Zaragoza,1946,31
5029708011,50297,Zaragoza,50,Zaragoza,1664,33
5029708027,50297,Zaragoza,50,Zaragoza,1941,33
5029708024,50297,Zaragoza,50,Zaragoza,1642,31
5029708026,50297,Zaragoza,50,Zaragoza,1873,31
5029710048,50297,Zaragoza,50,Zaragoza,1315,6
5029710092,50297,Zaragoza,50,Zaragoza,1197,6
4412201002,44122,Híjar,44,Teruel,991,66
4401303002,44013,Alcañiz,44,Teruel,1596,40
4401303004,44013,Alcañiz,44,Teruel,2719,40
4401305001,44013,Alcañiz,44,Teruel,1347,40
4401305002,44013,Alcañiz,44,Teruel,2364,29
5029703047,50297,Zaragoza,50,Zaragoza,1593,58
5029703038,50297,Zaragoza,50,Zaragoza,1675,14
5029704078,50297,Zaragoza,50,Zaragoza,1261,49
5029704060,50297,Zaragoza,50,Zaragoza,1675,18
5029704079,50297,Zaragoza,50,Zaragoza,1303,17
5029704068,50297,Zaragoza,50,Zaragoza,1664,17
5029710066,50297,Zaragoza,50,Zaragoza,1552,60
5029710093,50297,Zaragoza,50,Zaragoza,1647,60
5029710074,50297,Zaragoza,50,Zaragoza,1373,25
5029710094,50297,Zaragoza,50,Zaragoza,1017,25
5029704057,50297,Zaragoza,50,Zaragoza,962,18
5029704077,50297,Zaragoza,50,Zaragoza,1507,18
5029710030,50297,Zaragoza,50,Zaragoza,1667,48
5029710032,50297,Zaragoza,50,Zaragoza,1265,48
5029704037,50297,Zaragoza,50,Zaragoza,1863,33
5029704014,50297,Zaragoza,50,Zaragoza,764,19
5029706010,50297,Zaragoza,50,Zaragoza,2078,41
5029709017,50297,Zaragoza,50,Zaragoza,1201,66
5029703088,50297,Zaragoza,50,Zaragoza,1349,0
5029703091,50297,Zaragoza,50,Zaragoza,1297,3
5029703089,50297,Zaragoza,50,Zaragoza,1289,14
2212503008,22125,Huesca,22,Huesca,1767,9
2212503009,22125,Huesca,22,Huesca,1481,9
5006201001,50062,"Burgo de Ebro, El",50,Zaragoza,1386,50
5006201002,50062,"Burgo de Ebro, El",50,Zaragoza,1404,41
5029707014,50297,Zaragoza,50,Zaragoza,1269,14
5029707020,50297,Zaragoza,50,Zaragoza,1221,3
5029707009,50297,Zaragoza,50,Zaragoza,1906,6
5029707018,50297,Zaragoza,50,Zaragoza,1146,6
5029707016,50297,Zaragoza,50,Zaragoza,1331,3
5029703086,50297,Zaragoza,50,Zaragoza,1166,0
5029707008,50297,Zaragoza,50,Zaragoza,1229,3
4405001001,44050,Calamocha,44,Teruel,2069,30
5029707001,50297,Zaragoza,50,Zaragoza,2208,3
4402502002,44025,Andorra,44,Teruel,1501,43
4402502003,44025,Andorra,44,Teruel,722,43
4402502001,44025,Andorra,44,Teruel,831,43
4402501003,44025,Andorra,44,Teruel,830,43
5016301001,50163,María de Huerva,50,Zaragoza,1753,17
5016301004,50163,María de Huerva,50,Zaragoza,1163,17
5008901002,50089,Cuarte de Huerva,50,Zaragoza,1621,33
5008901004,50089,Cuarte de Huerva,50,Zaragoza,2327,33
5008901007,50089,Cuarte de Huerva,50,Zaragoza,1998,33
5029708020,50297,Zaragoza,50,Zaragoza,1615,14
5029708029,50297,Zaragoza,50,Zaragoza,1186,18
5029710033,50297,Zaragoza,50,Zaragoza,977,48
5029710035,50297,Zaragoza,50,Zaragoza,1238,21
