CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,CUSEC_KEY,POP_2025
5011101001,50111,001,01,111,50,02,5011101,50111,Zaragoza,Aragón,ES,2,4,3,Fréscano,5011101001,197
5011301001,50113,001,01,113,50,02,5011301,50113,Zaragoza,Aragón,ES,2,4,3,Fuendejalón,5011301001,795
5011401001,50114,001,01,114,50,02,5011401,50114,Zaragoza,Aragón,ES,2,4,3,Fuendetodos,5011401001,130
5011501001,50115,001,01,115,50,02,5011501,50115,Zaragoza,Aragón,ES,2,4,3,Fuentes de Ebro,5011501001,2651
5011501002,50115,002,01,115,50,02,5011501,50115,Zaragoza,Aragón,ES,2,4,3,Fuentes de Ebro,5011501002,2023
5011601001,50116,001,01,116,50,02,5011601,50116,Zaragoza,Aragón,ES,2,4,3,Fuentes de Jiloca,5011601001,203
5011701001,50117,001,01,117,50,02,5011701,50117,Zaragoza,Aragón,ES,2,4,3,Gallocanta,5011701001,128
5011801001,50118,001,01,118,50,02,5011801,50118,Zaragoza,Aragón,ES,2,4,3,Gallur,5011801001,1469
5011802001,50118,001,02,118,50,02,5011802,50118,Zaragoza,Aragón,ES,2,4,3,Gallur,5011802001,1179
5011901001,50119,001,01,119,50,02,5011901,50119,Zaragoza,Aragón,ES,2,4,3,Gelsa,5011901001,998
5012001001,50120,001,01,120,50,02,5012001,50120,Zaragoza,Aragón,ES,2,4,3,Godojos,5012001001,55
5012101001,50121,001,01,121,50,02,5012101,50121,Zaragoza,Aragón,ES,2,4,3,Gotor,5012101001,316
5012201001,50122,001,01,122,50,02,5012201,50122,Zaragoza,Aragón,ES,2,4,3,Grisel,5012201001,101
5012301001,50123,001,01,123,50,02,5012301,50123,Zaragoza,Aragón,ES,2,4,3,Grisén,5012301001,626
5012401001,50124,001,01,124,50,02,5012401,50124,Zaragoza,Aragón,ES,2,4,3,Herrera de los Navarros,5012401001,495
5012501001,50125,001,01,125,50,02,5012501,50125,Zaragoza,Aragón,ES,2,4,3,Ibdes,5012501001,355
5012601001,50126,001,01,126,50,02,5012601,50126,Zaragoza,Aragón,ES,2,4,3,Illueca,5012601001,1317
5012601002,50126,002,01,126,50,02,5012601,50126,Zaragoza,Aragón,ES,2,4,3,Illueca,5012601002,1459
5012801001,50128,001,01,128,50,02,5012801,50128,Zaragoza,Aragón,ES,2,4,3,Isuerre,5012801001,32
5012901001,50129,001,01,129,50,02,5012901,50129,Zaragoza,Aragón,ES,2,4,3,Jaraba,5012901001,292
5013001001,50130,001,01,130,50,02,5013001,50130,Zaragoza,Aragón,ES,2,4,3,Jarque de Moncayo,5013001001,375
5013101001,50131,001,01,131,50,02,5013101,50131,Zaragoza,Aragón,ES,2,4,3,Jaulín,5013101001,305
5013201001,50132,001,01,132,50,02,5013201,50132,Zaragoza,Aragón,ES,2,4,3,"Joyosa, La",5013201001,1150
5013301001,50133,001,01,133,50,02,5013301,50133,Zaragoza,Aragón,ES,2,4,3,Lagata,5013301001,113
5013401001,50134,001,01,134,50,02,5013401,50134,Zaragoza,Aragón,ES,2,4,3,Langa del Castillo,5013401001,110
5013501001,50135,001,01,135,50,02,5013501,50135,Zaragoza,Aragón,ES,2,4,3,Layana,5013501001,94
5013601001,50136,001,01,136,50,02,5013601,50136,Zaragoza,Aragón,ES,2,4,3,Lécera,5013601001,581
5013701001,50137,001,01,137,50,02,5013701,50137,Zaragoza,Aragón,ES,2,4,3,Leciñena,5013701001,1087
5013801001,50138,001,01,138,50,02,5013801,50138,Zaragoza,Aragón,ES,2,4,3,Lechón,5013801001,39
5013901001,50139,001,01,139,50,02,5013901,50139,Zaragoza,Aragón,ES,2,4,3,Letux,5013901001,353
5014001001,50140,001,01,140,50,02,5014001,50140,Zaragoza,Aragón,ES,2,4,3,Litago,5014001001,172
5014101001,50141,001,01,141,50,02,5014101,50141,Zaragoza,Aragón,ES,2,4,3,Lituénigo,5014101001,121
5014201001,50142,001,01,142,50,02,5014201,50142,Zaragoza,Aragón,ES,2,4,3,Lobera de Onsella,5014201001,28
5014301001,50143,001,01,143,50,02,5014301,50143,Zaragoza,Aragón,ES,2,4,3,Longares,5014301001,805
5014401001,50144,001,01,144,50,02,5014401,50144,Zaragoza,Aragón,ES,2,4,3,Longás,5014401001,45
5014601001,50146,001,01,146,50,02,5014601,50146,Zaragoza,Aragón,ES,2,4,3,Lucena de Jalón,5014601001,226
5014701001,50147,001,01,147,50,02,5014701,50147,Zaragoza,Aragón,ES,2,4,3,Luceni,5014701001,1002
5014801001,50148,001,01,148,50,02,5014801,50148,Zaragoza,Aragón,ES,2,4,3,Luesia,5014801001,332
5014901001,50149,001,01,149,50,02,5014901,50149,Zaragoza,Aragón,ES,2,4,3,Luesma,5014901001,43
5015001001,50150,001,01,150,50,02,5015001,50150,Zaragoza,Aragón,ES,2,4,3,Lumpiaque,5015001001,889
5015101001,50151,001,01,151,50,02,5015101,50151,Zaragoza,Aragón,ES,2,4,3,Luna,5015101001,675
5015201001,50152,001,01,152,50,02,5015201,50152,Zaragoza,Aragón,ES,2,4,3,Maella,5015201001,1068
5015202001,50152,001,02,152,50,02,5015202,50152,Zaragoza,Aragón,ES,2,4,3,Maella,5015202001,1075
5015301001,50153,001,01,153,50,02,5015301,50153,Zaragoza,Aragón,ES,2,4,3,Magallón,5015301001,1102
5015401001,50154,001,01,154,50,02,5015401,50154,Zaragoza,Aragón,ES,2,4,3,Mainar,5015401001,162
5015501001,50155,001,01,155,50,02,5015501,50155,Zaragoza,Aragón,ES,2,4,3,Malanquilla,5015501001,71
5015601001,50156,001,01,156,50,02,5015601,50156,Zaragoza,Aragón,ES,2,4,3,Maleján,5015601001,282
5015701001,50157,001,01,157,50,02,5015701,50157,Zaragoza,Aragón,ES,2,4,3,Malón,5015701001,472
5015901001,50159,001,01,159,50,02,5015901,50159,Zaragoza,Aragón,ES,2,4,3,Maluenda,5015901001,896
5016001001,50160,001,01,160,50,02,5016001,50160,Zaragoza,Aragón,ES,2,4,3,Mallén,5016001001,859
5016002001,50160,001,02,160,50,02,5016002,50160,Zaragoza,Aragón,ES,2,4,3,Mallén,5016002001,2200
5016101001,50161,001,01,161,50,02,5016101,50161,Zaragoza,Aragón,ES,2,4,3,Manchones,5016101001,92
5016201001,50162,001,01,162,50,02,5016201,50162,Zaragoza,Aragón,ES,2,4,3,Mara,5016201001,161
5016301002,50163,002,01,163,50,02,5016301,50163,Zaragoza,Aragón,ES,2,4,3,María de Huerva,5016301002,1955
5016301003,50163,003,01,163,50,02,5016301,50163,Zaragoza,Aragón,ES,2,4,3,María de Huerva,5016301003,1721
5016401001,50164,001,01,164,50,02,5016401,50164,Zaragoza,Aragón,ES,2,4,3,Mediana de Aragón,5016401001,469
5016501001,50165,001,01,165,50,02,5016501,50165,Zaragoza,Aragón,ES,2,4,3,Mequinenza,5016501001,1257
5016502001,50165,001,02,165,50,02,5016502,50165,Zaragoza,Aragón,ES,2,4,3,Mequinenza,5016502001,982
5016601001,50166,001,01,166,50,02,5016601,50166,Zaragoza,Aragón,ES,2,4,3,Mesones de Isuela,5016601001,271
5016701001,50167,001,01,167,50,02,5016701,50167,Zaragoza,Aragón,ES,2,4,3,Mezalocha,5016701001,197
5016801001,50168,001,01,168,50,02,5016801,50168,Zaragoza,Aragón,ES,2,4,3,Mianos,5016801001,25
5016901001,50169,001,01,169,50,02,5016901,50169,Zaragoza,Aragón,ES,2,4,3,Miedes de Aragón,5016901001,412
5017001001,50170,001,01,170,50,02,5017001,50170,Zaragoza,Aragón,ES,2,4,3,Monegrillo,5017001001,378
5017101001,50171,001,01,171,50,02,5017101,50171,Zaragoza,Aragón,ES,2,4,3,Moneva,5017101001,107
5017201001,50172,001,01,172,50,02,5017201,50172,Zaragoza,Aragón,ES,2,4,3,Monreal de Ariza,5017201001,175
5017301001,50173,001,01,173,50,02,5017301,50173,Zaragoza,Aragón,ES,2,4,3,Monterde,5017301001,144
5017401001,50174,001,01,174,50,02,5017401,50174,Zaragoza,Aragón,ES,2,4,3,Montón,5017401001,88
5017501001,50175,001,01,175,50,02,5017501,50175,Zaragoza,Aragón,ES,2,4,3,Morata de Jalón,5017501001,1102
5017601001,50176,001,01,176,50,02,5017601,50176,Zaragoza,Aragón,ES,2,4,3,Morata de Jiloca,5017601001,266
5017701001,50177,001,01,177,50,02,5017701,50177,Zaragoza,Aragón,ES,2,4,3,Morés,5017701001,305
5017801001,50178,001,01,178,50,02,5017801,50178,Zaragoza,Aragón,ES,2,4,3,Moros,5017801001,275
5017901001,50179,001,01,179,50,02,5017901,50179,Zaragoza,Aragón,ES,2,4,3,Moyuela,5017901001,223
5018001001,50180,001,01,180,50,02,5018001,50180,Zaragoza,Aragón,ES,2,4,3,Mozota,5018001001,131
5018101001,50181,001,01,181,50,02,5018101,50181,Zaragoza,Aragón,ES,2,4,3,Muel,5018101001,1554
5018201001,50182,001,01,182,50,02,5018201,50182,Zaragoza,Aragón,ES,2,4,3,"Muela, La",5018201001,2635
5018201002,50182,002,01,182,50,02,5018201,50182,Zaragoza,Aragón,ES,2,4,3,"Muela, La",5018201002,2533
5018201003,50182,003,01,182,50,02,5018201,50182,Zaragoza,Aragón,ES,2,4,3,"Muela, La",5018201003,1557
5018301001,50183,001,01,183,50,02,5018301,50183,Zaragoza,Aragón,ES,2,4,3,Munébrega,5018301001,357
5018401001,50184,001,01,184,50,02,5018401,50184,Zaragoza,Aragón,ES,2,4,3,Murero,5018401001,85
5018501001,50185,001,01,185,50,02,5018501,50185,Zaragoza,Aragón,ES,2,4,3,Murillo de Gállego,5018501001,197
5018601001,50186,001,01,186,50,02,5018601,50186,Zaragoza,Aragón,ES,2,4,3,Navardún,5018601001,35
5018701001,50187,001,01,187,50,02,5018701,50187,Zaragoza,Aragón,ES,2,4,3,Nigüella,5018701001,58
5018801001,50188,001,01,188,50,02,5018801,50188,Zaragoza,Aragón,ES,2,4,3,Nombrevilla,5018801001,40
5018901001,50189,001,01,189,50,02,5018901,50189,Zaragoza,Aragón,ES,2,4,3,Nonaspe,5018901001,1005
5019001001,50190,001,01,190,50,02,5019001,50190,Zaragoza,Aragón,ES,2,4,3,Novallas,5019001001,859
5019101001,50191,001,01,191,50,02,5019101,50191,Zaragoza,Aragón,ES,2,4,3,Novillas,5019101001,508
5019201001,50192,001,01,192,50,02,5019201,50192,Zaragoza,Aragón,ES,2,4,3,Nuévalos,5019201001,325
5019301001,50193,001,01,193,50,02,5019301,50193,Zaragoza,Aragón,ES,2,4,3,Nuez de Ebro,5019301001,888
5019401001,50194,001,01,194,50,02,5019401,50194,Zaragoza,Aragón,ES,2,4,3,Olvés,5019401001,108
5019501001,50195,001,01,195,50,02,5019501,50195,Zaragoza,Aragón,ES,2,4,3,Orcajo,5019501001,65
5019601001,50196,001,01,196,50,02,5019601,50196,Zaragoza,Aragón,ES,2,4,3,Orera,5019601001,103
5019701001,50197,001,01,197,50,02,5019701,50197,Zaragoza,Aragón,ES,2,4,3,Orés,5019701001,71
5019801001,50198,001,01,198,50,02,5019801,50198,Zaragoza,Aragón,ES,2,4,3,Oseja,5019801001,42
5019901001,50199,001,01,199,50,02,5019901,50199,Zaragoza,Aragón,ES,2,4,3,Osera de Ebro,5019901001,444
5020001001,50200,001,01,200,50,02,5020001,50200,Zaragoza,Aragón,ES,2,4,3,Paniza,5020001001,570
5020101001,50201,001,01,201,50,02,5020101,50201,Zaragoza,Aragón,ES,2,4,3,Paracuellos de Jiloca,5020101001,612
5020201001,50202,001,01,202,50,02,5020201,50202,Zaragoza,Aragón,ES,2,4,3,Paracuellos de la Ribera,5020201001,111
5020301001,50203,001,01,203,50,02,5020301,50203,Zaragoza,Aragón,ES,2,4,3,Pastriz,5020301001,1321
5020401001,50204,001,01,204,50,02,5020401,50204,Zaragoza,Aragón,ES,2,4,3,Pedrola,5020401001,1375
5020401002,50204,002,01,204,50,02,5020401,50204,Zaragoza,Aragón,ES,2,4,3,Pedrola,5020401002,2468
5020501001,50205,001,01,205,50,02,5020501,50205,Zaragoza,Aragón,ES,2,4,3,"Pedrosas, Las",5020501001,118
5020601001,50206,001,01,206,50,02,5020601,50206,Zaragoza,Aragón,ES,2,4,3,Perdiguera,5020601001,557
5020701001,50207,001,01,207,50,02,5020701,50207,Zaragoza,Aragón,ES,2,4,3,Piedratajada,5020701001,97
5020801001,50208,001,01,208,50,02,5020801,50208,Zaragoza,Aragón,ES,2,4,3,Pina de Ebro,5020801001,820
5020801002,50208,002,01,208,50,02,5020801,50208,Zaragoza,Aragón,ES,2,4,3,Pina de Ebro,5020801002,1662
5020901001,50209,001,01,209,50,02,5020901,50209,Zaragoza,Aragón,ES,2,4,3,Pinseque,5020901001,1821
5020901002,50209,002,01,209,50,02,5020901,50209,Zaragoza,Aragón,ES,2,4,3,Pinseque,5020901002,2776
5021001001,50210,001,01,210,50,02,5021001,50210,Zaragoza,Aragón,ES,2,4,3,"Pintanos, Los",5021001001,36
5021101001,50211,001,01,211,50,02,5021101,50211,Zaragoza,Aragón,ES,2,4,3,Plasencia de Jalón,5021101001,380
5021201001,50212,001,01,212,50,02,5021201,50212,Zaragoza,Aragón,ES,2,4,3,Pleitas,5021201001,29
5021301001,50213,001,01,213,50,02,5021301,50213,Zaragoza,Aragón,ES,2,4,3,Plenas,5021301001,112
5021401001,50214,001,01,214,50,02,5021401,50214,Zaragoza,Aragón,ES,2,4,3,Pomer,5021401001,23
5021501001,50215,001,01,215,50,02,5021501,50215,Zaragoza,Aragón,ES,2,4,3,Pozuel de Ariza,5021501001,15
5021601001,50216,001,01,216,50,02,5021601,50216,Zaragoza,Aragón,ES,2,4,3,Pozuelo de Aragón,5021601001,246
5021701001,50217,001,01,217,50,02,5021701,50217,Zaragoza,Aragón,ES,2,4,3,Pradilla de Ebro,5021701001,572
5021801001,50218,001,01,218,50,02,5021801,50218,Zaragoza,Aragón,ES,2,4,3,Puebla de Albortón,5021801001,134
5021901002,50219,002,01,219,50,02,5021901,50219,Zaragoza,Aragón,ES,2,4,3,"Puebla de Alfindén, La",5021901002,2131
5022001001,50220,001,01,220,50,02,5022001,50220,Zaragoza,Aragón,ES,2,4,3,Puendeluna,5022001001,42
5022101001,50221,001,01,221,50,02,5022101,50221,Zaragoza,Aragón,ES,2,4,3,Purujosa,5022101001,29
5022201001,50222,001,01,222,50,02,5022201,50222,Zaragoza,Aragón,ES,2,4,3,Quinto,5022201001,1133
5022201002,50222,002,01,222,50,02,5022201,50222,Zaragoza,Aragón,ES,2,4,3,Quinto,5022201002,756
5022301001,50223,001,01,223,50,02,5022301,50223,Zaragoza,Aragón,ES,2,4,3,Remolinos,5022301001,1021
5022401001,50224,001,01,224,50,02,5022401,50224,Zaragoza,Aragón,ES,2,4,3,Retascón,5022401001,78
5022501001,50225,001,01,225,50,02,5022501,50225,Zaragoza,Aragón,ES,2,4,3,Ricla,5022501001,1065
5022501002,50225,002,01,225,50,02,5022501,50225,Zaragoza,Aragón,ES,2,4,3,Ricla,5022501002,2030
5022701001,50227,001,01,227,50,02,5022701,50227,Zaragoza,Aragón,ES,2,4,3,Romanos,5022701001,141
5022801001,50228,001,01,228,50,02,5022801,50228,Zaragoza,Aragón,ES,2,4,3,Rueda de Jalón,5022801001,323
5022901001,50229,001,01,229,50,02,5022901,50229,Zaragoza,Aragón,ES,2,4,3,Ruesca,5022901001,70
5023001001,50230,001,01,230,50,02,5023001,50230,Zaragoza,Aragón,ES,2,4,3,Sádaba,5023001001,651
5023002001,50230,001,02,230,50,02,5023002,50230,Zaragoza,Aragón,ES,2,4,3,Sádaba,5023002001,633
5023101001,50231,001,01,231,50,02,5023101,50231,Zaragoza,Aragón,ES,2,4,3,Salillas de Jalón,5023101001,373
5023201001,50232,001,01,232,50,02,5023201,50232,Zaragoza,Aragón,ES,2,4,3,Salvatierra de Esca,5023201001,186
5023301001,50233,001,01,233,50,02,5023301,50233,Zaragoza,Aragón,ES,2,4,3,Samper del Salz,5023301001,80
5023401001,50234,001,01,234,50,02,5023401,50234,Zaragoza,Aragón,ES,2,4,3,San Martín de la Virgen de Moncayo,5023401001,264
5023501001,50235,001,01,235,50,02,5023501,50235,Zaragoza,Aragón,ES,2,4,3,San Mateo de Gállego,5023501001,1392
5023501002,50235,002,01,235,50,02,5023501,50235,Zaragoza,Aragón,ES,2,4,3,San Mateo de Gállego,5023501002,2103
5023601001,50236,001,01,236,50,02,5023601,50236,Zaragoza,Aragón,ES,2,4,3,Santa Cruz de Grío,5023601001,96
5023701001,50237,001,01,237,50,02,5023701,50237,Zaragoza,Aragón,ES,2,4,3,Santa Cruz de Moncayo,5023701001,123
5023801001,50238,001,01,238,50,02,5023801,50238,Zaragoza,Aragón,ES,2,4,3,Santa Eulalia de Gállego,5023801001,101
5023901001,50239,001,01,239,50,02,5023901,50239,Zaragoza,Aragón,ES,2,4,3,Santed,5023901001,72
5024001001,50240,001,01,240,50,02,5024001,50240,Zaragoza,Aragón,ES,2,4,3,Sástago,5024001001,1068
5024101001,50241,001,01,241,50,02,5024101,50241,Zaragoza,Aragón,ES,2,4,3,Sabiñán,5024101001,693
5024201001,50242,001,01,242,50,02,5024201,50242,Zaragoza,Aragón,ES,2,4,3,Sediles,5024201001,109
5024301001,50243,001,01,243,50,02,5024301,50243,Zaragoza,Aragón,ES,2,4,3,Sestrica,5024301001,325
5024401001,50244,001,01,244,50,02,5024401,50244,Zaragoza,Aragón,ES,2,4,3,Sierra de Luna,5024401001,267
5024501001,50245,001,01,245,50,02,5024501,50245,Zaragoza,Aragón,ES,2,4,3,Sigüés,5024501001,72
5024601001,50246,001,01,246,50,02,5024601,50246,Zaragoza,Aragón,ES,2,4,3,Sisamón,5024601001,50
5024701001,50247,001,01,247,50,02,5024701,50247,Zaragoza,Aragón,ES,2,4,3,Sobradiel,5024701001,1118
5024801001,50248,001,01,248,50,02,5024801,50248,Zaragoza,Aragón,ES,2,4,3,Sos del Rey Católico,5024801001,582
5024901001,50249,001,01,249,50,02,5024901,50249,Zaragoza,Aragón,ES,2,4,3,Tabuenca,5024901001,309
5025001001,50250,001,01,250,50,02,5025001,50250,Zaragoza,Aragón,ES,2,4,3,Talamantes,5025001001,68
5025101001,50251,001,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101001,1186
5025101003,50251,003,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101003,726
5025101004,50251,004,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101004,1994
5025101005,50251,005,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101005,1149
5025101006,50251,006,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101006,2392
5025101007,50251,007,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101007,749
5025101008,50251,008,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101008,878
5025101009,50251,009,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101009,875
5025101010,50251,010,01,251,50,02,5025101,50251,Zaragoza,Aragón,ES,2,4,3,Tarazona,5025101010,923
5025201001,50252,001,01,252,50,02,5025201,50252,Zaragoza,Aragón,ES,2,4,3,Tauste,5025201001,1430
5025202001,50252,001,02,252,50,02,5025202,50252,Zaragoza,Aragón,ES,2,4,3,Tauste,5025202001,1967
5025203001,50252,001,03,252,50,02,5025203,50252,Zaragoza,Aragón,ES,2,4,3,Tauste,5025203001,1437
5025204001,50252,001,04,252,50,02,5025204,50252,Zaragoza,Aragón,ES,2,4,3,Tauste,5025204001,1978
5025301001,50253,001,01,253,50,02,5025301,50253,Zaragoza,Aragón,ES,2,4,3,Terrer,5025301001,583
5025401001,50254,001,01,254,50,02,5025401,50254,Zaragoza,Aragón,ES,2,4,3,Tierga,5025401001,170
5025501001,50255,001,01,255,50,02,5025501,50255,Zaragoza,Aragón,ES,2,4,3,Tobed,5025501001,197
5025601001,50256,001,01,256,50,02,5025601,50256,Zaragoza,Aragón,ES,2,4,3,Torralba de los Frailes,5025601001,65
5025701001,50257,001,01,257,50,02,5025701,50257,Zaragoza,Aragón,ES,2,4,3,Torralba de Ribota,5025701001,158
5025801001,50258,001,01,258,50,02,5025801,50258,Zaragoza,Aragón,ES,2,4,3,Torralbilla,5025801001,39
5025901001,50259,001,01,259,50,02,5025901,50259,Zaragoza,Aragón,ES,2,4,3,Torrehermosa,5025901001,69
5026001001,50260,001,01,260,50,02,5026001,50260,Zaragoza,Aragón,ES,2,4,3,Torrelapaja,5026001001,30
5026101001,50261,001,01,261,50,02,5026101,50261,Zaragoza,Aragón,ES,2,4,3,Torrellas,5026101001,248
5026201001,50262,001,01,262,50,02,5026201,50262,Zaragoza,Aragón,ES,2,4,3,Torres de Berrellén,5026201001,1511
5026301001,50263,001,01,263,50,02,5026301,50263,Zaragoza,Aragón,ES,2,4,3,Torrijo de la Cañada,5026301001,187
5026401001,50264,001,01,264,50,02,5026401,50264,Zaragoza,Aragón,ES,2,4,3,Tosos,5026401001,172
5026501001,50265,001,01,265,50,02,5026501,50265,Zaragoza,Aragón,ES,2,4,3,Trasmoz,5026501001,88
5026601001,50266,001,01,266,50,02,5026601,50266,Zaragoza,Aragón,ES,2,4,3,Trasobares,5026601001,124
5026701001,50267,001,01,267,50,02,5026701,50267,Zaragoza,Aragón,ES,2,4,3,Uncastillo,5026701001,594
5026801001,50268,001,01,268,50,02,5026801,50268,Zaragoza,Aragón,ES,2,4,3,Undués de Lerda,5026801001,60
5026901001,50269,001,01,269,50,02,5026901,50269,Zaragoza,Aragón,ES,2,4,3,Urrea de Jalón,5026901001,430
5027001001,50270,001,01,270,50,02,5027001,50270,Zaragoza,Aragón,ES,2,4,3,Urriés,5027001001,50
5027101001,50271,001,01,271,50,02,5027101,50271,Zaragoza,Aragón,ES,2,4,3,Used,5027101001,250
5027201001,50272,001,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201001,2358
5027201002,50272,002,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201002,1663
5027201003,50272,003,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201003,2517
5027201004,50272,004,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201004,1930
5027201005,50272,005,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201005,912
5027201006,50272,006,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201006,1761
5027201007,50272,007,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201007,1594
5027201008,50272,008,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201008,1743
5027201009,50272,009,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201009,1232
5027201010,50272,010,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201010,1575
5027201011,50272,011,01,272,50,02,5027201,50272,Zaragoza,Aragón,ES,2,4,3,Utebo,5027201011,1850
5027301001,50273,001,01,273,50,02,5027301,50273,Zaragoza,Aragón,ES,2,4,3,Valdehorna,5027301001,29
5027401001,50274,001,01,274,50,02,5027401,50274,Zaragoza,Aragón,ES,2,4,3,Val de San Martín,5027401001,56
5027501001,50275,001,01,275,50,02,5027501,50275,Zaragoza,Aragón,ES,2,4,3,Valmadrid,5027501001,113
5027601001,50276,001,01,276,50,02,5027601,50276,Zaragoza,Aragón,ES,2,4,3,Valpalmas,5027601001,123
5027701001,50277,001,01,277,50,02,5027701,50277,Zaragoza,Aragón,ES,2,4,3,Valtorres,5027701001,68
5027801001,50278,001,01,278,50,02,5027801,50278,Zaragoza,Aragón,ES,2,4,3,Velilla de Ebro,5027801001,207
5027901001,50279,001,01,279,50,02,5027901,50279,Zaragoza,Aragón,ES,2,4,3,Velilla de Jiloca,5027901001,92
5028001001,50280,001,01,280,50,02,5028001,50280,Zaragoza,Aragón,ES,2,4,3,Vera de Moncayo,5028001001,318
5028101001,50281,001,01,281,50,02,5028101,50281,Zaragoza,Aragón,ES,2,4,3,Vierlas,5028101001,88
5028201001,50282,001,01,282,50,02,5028201,50282,Zaragoza,Aragón,ES,2,4,3,"Vilueña, La",5028201001,60
5028301001,50283,001,01,283,50,02,5028301,50283,Zaragoza,Aragón,ES,2,4,3,Villadoz,5028301001,79
5028401001,50284,001,01,284,50,02,5028401,50284,Zaragoza,Aragón,ES,2,4,3,Villafeliche,5028401001,162
5028501001,50285,001,01,285,50,02,5028501,50285,Zaragoza,Aragón,ES,2,4,3,Villafranca de Ebro,5028501001,836
5028601001,50286,001,01,286,50,02,5028601,50286,Zaragoza,Aragón,ES,2,4,3,Villalba de Perejil,5028601001,87
5028701001,50287,001,01,287,50,02,5028701,50287,Zaragoza,Aragón,ES,2,4,3,Villalengua,5028701001,293
5028801001,50288,001,01,288,50,02,5028801,50288,Zaragoza,Aragón,ES,2,4,3,Villanueva de Gállego,5028801001,2120
5028801002,50288,002,01,288,50,02,5028801,50288,Zaragoza,Aragón,ES,2,4,3,Villanueva de Gállego,5028801002,1066
5028801003,50288,003,01,288,50,02,5028801,50288,Zaragoza,Aragón,ES,2,4,3,Villanueva de Gállego,5028801003,1657
5028901001,50289,001,01,289,50,02,5028901,50289,Zaragoza,Aragón,ES,2,4,3,Villanueva de Jiloca,5028901001,73
5029001001,50290,001,01,290,50,02,5029001,50290,Zaragoza,Aragón,ES,2,4,3,Villanueva de Huerva,5029001001,371
5029101001,50291,001,01,291,50,02,5029101,50291,Zaragoza,Aragón,ES,2,4,3,Villar de los Navarros,5029101001,147
5029201001,50292,001,01,292,50,02,5029201,50292,Zaragoza,Aragón,ES,2,4,3,Villarreal de Huerva,5029201001,263
5029301001,50293,001,01,293,50,02,5029301,50293,Zaragoza,Aragón,ES,2,4,3,Villarroya de la Sierra,5029301001,397
5029401001,50294,001,01,294,50,02,5029401,50294,Zaragoza,Aragón,ES,2,4,3,Villarroya del Campo,5029401001,70
5029501001,50295,001,01,295,50,02,5029501,50295,Zaragoza,Aragón,ES,2,4,3,Vistabella,5029501001,50
5029601001,50296,001,01,296,50,02,5029601,50296,Zaragoza,Aragón,ES,2,4,3,"Zaida, La",5029601001,433
5029701001,50297,001,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701001,1474
5029701002,50297,002,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701002,1606
5029701003,50297,003,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701003,1035
5029701004,50297,004,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701004,1659
5029701005,50297,005,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701005,1638
5029701006,50297,006,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701006,1028
5029701008,50297,008,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701008,1871
5029701009,50297,009,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701009,1633
5029701012,50297,012,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701012,887
5029701015,50297,015,01,297,50,02,5029701,50297,Zaragoza,Aragón,ES,2,4,3,Zaragoza,5029701015,2441
